Date,Ticker,Sector,Open,High,Low,Close,Volume
2024-04-25,AMZN,Consumer Cyclical,167.14,167.38,161.61,162.44,11404519
2024-04-26,AMZN,Consumer Cyclical,162.44,163.38,161.07,162.22,3516221
2024-04-29,AMZN,Consumer Cyclical,162.22,162.3,158.58,160.79,5491900
2024-04-30,AMZN,Consumer Cyclical,160.79,162.56,156.06,158.4,21627146
2024-05-01,AMZN,Consumer Cyclical,158.4,160.59,157.97,160.47,9039596
2024-05-02,AMZN,Consumer Cyclical,160.47,163.57,159.5,161.47,18053948
2024-05-03,AMZN,Consumer Cyclical,161.47,161.95,156.21,156.22,12523887
2024-05-06,AMZN,Consumer Cyclical,156.22,159.01,155.78,158.68,38652234
2024-05-07,AMZN,Consumer Cyclical,158.68,159.46,154.93,155.79,7790557
2024-05-08,AMZN,Consumer Cyclical,155.79,158.83,152.97,157.56,8941927
2024-05-09,AMZN,Consumer Cyclical,157.56,158.59,157.07,158.21,6586062
2024-05-10,AMZN,Consumer Cyclical,158.21,158.31,153.36,154.5,12226997
2024-05-13,AMZN,Consumer Cyclical,154.5,156.31,152.08,152.51,11268650
2024-05-14,AMZN,Consumer Cyclical,152.51,154.81,151.81,153.65,6873806
2024-05-15,AMZN,Consumer Cyclical,153.65,158.26,152.43,156.75,5584946
2024-05-16,AMZN,Consumer Cyclical,156.75,157.45,155.66,156.05,7000298
2024-05-17,AMZN,Consumer Cyclical,156.05,157.96,153.78,157.28,12486326
2024-05-20,AMZN,Consumer Cyclical,157.28,162.24,157.27,161.65,8014433
2024-05-21,AMZN,Consumer Cyclical,161.65,164.36,160.46,164.06,18245501
2024-05-22,AMZN,Consumer Cyclical,164.06,164.72,162.84,163.3,8014703
2024-05-23,AMZN,Consumer Cyclical,163.3,167.99,161.96,167.27,7380822
2024-05-24,AMZN,Consumer Cyclical,167.27,171.72,166.92,170.55,12823686
2024-05-27,AMZN,Consumer Cyclical,170.55,176.56,169.48,174.01,4210784
2024-05-28,AMZN,Consumer Cyclical,174.01,174.25,171.41,172.86,9591259
2024-05-29,AMZN,Consumer Cyclical,172.86,173.88,170.81,173.45,12178845
2024-05-30,AMZN,Consumer Cyclical,173.45,174.18,172.21,172.97,7369812
2024-05-31,AMZN,Consumer Cyclical,172.97,177.48,172.81,176.67,29861457
2024-06-03,AMZN,Consumer Cyclical,176.67,177.1,175.13,175.4,9494718
2024-06-04,AMZN,Consumer Cyclical,175.4,177.65,173.63,176.09,10501662
2024-06-05,AMZN,Consumer Cyclical,176.09,176.85,172.06,173.11,5410206
2024-06-06,AMZN,Consumer Cyclical,173.11,173.62,169.92,170.98,9555980
2024-06-07,AMZN,Consumer Cyclical,170.98,172.8,170.14,172.11,4636875
2024-06-10,AMZN,Consumer Cyclical,172.11,173.87,168.57,170.08,9471090
2024-06-11,AMZN,Consumer Cyclical,170.08,174.01,167.65,173.54,6094322
2024-06-12,AMZN,Consumer Cyclical,173.54,175.04,172.43,172.84,9609359
2024-06-13,AMZN,Consumer Cyclical,172.84,175.24,170.59,173.99,7969367
2024-06-14,AMZN,Consumer Cyclical,173.99,174.03,168.92,169.35,4177938
2024-06-17,AMZN,Consumer Cyclical,169.35,170.42,168.75,169.0,11126561
2024-06-18,AMZN,Consumer Cyclical,169.0,173.18,167.23,172.34,8671452
2024-06-19,AMZN,Consumer Cyclical,172.34,174.49,170.58,172.38,6638565
2024-06-20,AMZN,Consumer Cyclical,172.38,178.67,170.99,177.45,15104716
2024-06-21,AMZN,Consumer Cyclical,177.45,178.16,171.61,174.07,6655618
2024-06-24,AMZN,Consumer Cyclical,174.07,174.63,172.02,174.31,15334338
2024-06-25,AMZN,Consumer Cyclical,174.31,174.61,170.92,172.77,10491019
2024-06-26,AMZN,Consumer Cyclical,172.77,174.51,172.04,172.97,25487009
2024-06-27,AMZN,Consumer Cyclical,172.97,178.3,172.29,175.3,16340288
2024-06-28,AMZN,Consumer Cyclical,175.3,178.5,174.41,178.44,5878191
2024-07-01,AMZN,Consumer Cyclical,178.44,178.97,176.87,177.22,5462033
2024-07-02,AMZN,Consumer Cyclical,177.22,177.81,176.23,176.58,6441119
2024-07-03,AMZN,Consumer Cyclical,176.58,179.6,176.5,177.51,7704936
2024-07-04,AMZN,Consumer Cyclical,177.51,178.12,171.84,173.08,9084863
2024-07-05,AMZN,Consumer Cyclical,173.08,179.97,172.1,176.39,8504393
2024-07-08,AMZN,Consumer Cyclical,176.39,178.27,175.37,176.75,2675955
2024-07-09,AMZN,Consumer Cyclical,176.75,177.55,175.03,175.8,6488002
2024-07-10,AMZN,Consumer Cyclical,175.8,178.76,174.88,178.61,13887704
2024-07-11,AMZN,Consumer Cyclical,178.61,179.91,175.26,177.77,7166629
2024-07-12,AMZN,Consumer Cyclical,177.77,177.91,171.79,172.51,4415597
2024-07-15,AMZN,Consumer Cyclical,172.51,174.62,166.64,167.75,13536906
2024-07-16,AMZN,Consumer Cyclical,167.75,168.4,167.3,168.06,6147800
2024-07-17,AMZN,Consumer Cyclical,168.06,168.61,161.57,161.68,8872525
2024-07-18,AMZN,Consumer Cyclical,161.68,165.79,158.83,164.59,4749572
2024-07-19,AMZN,Consumer Cyclical,164.59,165.75,163.47,163.72,6240473
2024-07-22,AMZN,Consumer Cyclical,163.72,163.84,163.16,163.19,9585191
2024-07-23,AMZN,Consumer Cyclical,163.19,169.61,162.73,169.24,12405549
2024-07-24,AMZN,Consumer Cyclical,169.24,171.71,162.51,165.46,20054729
2024-07-25,AMZN,Consumer Cyclical,165.46,167.13,163.94,164.47,15091606
2024-07-26,AMZN,Consumer Cyclical,164.47,165.51,159.93,160.74,7101582
2024-07-29,AMZN,Consumer Cyclical,160.74,162.4,160.45,161.98,7323469
2024-07-30,AMZN,Consumer Cyclical,161.98,163.13,157.48,158.87,9141820
2024-07-31,AMZN,Consumer Cyclical,158.87,160.38,155.32,155.89,3822230
2024-08-01,AMZN,Consumer Cyclical,155.89,159.69,152.48,158.23,9453859
2024-08-02,AMZN,Consumer Cyclical,158.23,160.96,154.5,155.17,8037690
2024-08-05,AMZN,Consumer Cyclical,155.17,156.26,154.09,154.4,5894236
2024-08-06,AMZN,Consumer Cyclical,154.4,155.99,150.49,152.79,13049671
2024-08-07,AMZN,Consumer Cyclical,152.79,157.09,151.75,156.75,12359733
2024-08-08,AMZN,Consumer Cyclical,156.75,158.32,156.64,157.18,10687726
2024-08-09,AMZN,Consumer Cyclical,157.18,159.44,156.67,158.15,6771444
2024-08-12,AMZN,Consumer Cyclical,158.15,159.44,154.65,155.65,10471433
2024-08-13,AMZN,Consumer Cyclical,155.65,155.95,154.62,155.03,11128311
2024-08-14,AMZN,Consumer Cyclical,155.03,155.09,154.27,154.69,14574798
2024-08-15,AMZN,Consumer Cyclical,154.69,159.57,152.89,159.11,5363395
2024-08-16,AMZN,Consumer Cyclical,159.11,159.7,157.23,158.33,5053671
2024-08-19,AMZN,Consumer Cyclical,158.33,161.53,157.38,157.48,10931600
2024-08-20,AMZN,Consumer Cyclical,157.48,158.88,157.42,158.44,11059717
2024-08-21,AMZN,Consumer Cyclical,158.44,161.35,157.42,160.75,12653250
2024-08-22,AMZN,Consumer Cyclical,160.75,166.19,158.26,164.83,8497257
2024-08-23,AMZN,Consumer Cyclical,164.83,168.54,164.57,167.47,4688761
2024-08-26,AMZN,Consumer Cyclical,167.47,168.37,166.23,167.28,4485732
2024-08-27,AMZN,Consumer Cyclical,167.28,167.63,160.4,162.23,10434992
2024-08-28,AMZN,Consumer Cyclical,162.23,165.41,161.54,164.97,11319842
2024-08-29,AMZN,Consumer Cyclical,164.97,165.52,162.0,164.07,10952744
2024-08-30,AMZN,Consumer Cyclical,164.07,165.31,160.27,160.53,18539668
2024-09-02,AMZN,Consumer Cyclical,160.53,162.31,156.63,157.35,15731439
2024-09-03,AMZN,Consumer Cyclical,157.35,159.49,157.19,159.39,11335970
2024-09-04,AMZN,Consumer Cyclical,159.39,159.61,155.36,157.71,12592498
2024-09-05,AMZN,Consumer Cyclical,157.71,161.96,156.76,160.89,13149239
2024-09-06,AMZN,Consumer Cyclical,160.89,164.42,160.4,162.97,9674684
2024-09-09,AMZN,Consumer Cyclical,162.97,167.55,162.32,165.93,10585525
2024-09-10,AMZN,Consumer Cyclical,165.93,168.7,165.6,167.43,2826122
2024-09-11,AMZN,Consumer Cyclical,167.43,167.54,166.5,167.08,8029890
2024-09-12,AMZN,Consumer Cyclical,167.08,171.0,164.0,170.42,8229736
2024-09-13,AMZN,Consumer Cyclical,170.42,174.43,166.43,168.53,4480746
2024-09-16,AMZN,Consumer Cyclical,168.53,171.57,167.01,171.33,16006600
2024-09-17,AMZN,Consumer Cyclical,171.33,173.53,169.48,173.38,8240777
2024-09-18,AMZN,Consumer Cyclical,173.38,177.51,170.9,174.96,7251835
2024-09-19,AMZN,Consumer Cyclical,174.96,175.16,172.09,172.86,5861903
2024-09-20,AMZN,Consumer Cyclical,172.86,172.98,170.48,171.83,5159043
2024-09-23,AMZN,Consumer Cyclical,171.83,175.7,167.7,173.7,9593690
2024-09-24,AMZN,Consumer Cyclical,173.7,176.87,171.5,174.72,24054142
2024-09-25,AMZN,Consumer Cyclical,174.72,176.03,170.32,171.25,6454184
2024-09-26,AMZN,Consumer Cyclical,171.25,171.64,164.67,165.59,17359001
2022-01-03,TSLA,Automotive,200.0,206.44,199.14,206.35,11032538
2022-01-04,TSLA,Automotive,206.35,212.26,205.5,212.12,6342004
2022-01-05,TSLA,Automotive,212.12,212.82,207.82,208.35,9348827
2022-01-06,TSLA,Automotive,208.35,209.76,197.97,198.91,5514880
2022-01-07,TSLA,Automotive,198.91,200.34,191.59,192.26,14382510
2022-01-10,TSLA,Automotive,192.26,200.58,192.24,196.7,12007454
2022-01-11,TSLA,Automotive,196.7,197.97,183.42,183.83,7394536
2022-01-12,TSLA,Automotive,183.83,186.7,182.82,185.72,6175657
2022-01-13,TSLA,Automotive,185.72,186.44,181.58,183.3,16735745
2022-01-14,TSLA,Automotive,183.3,184.08,181.3,181.48,4769582
2022-01-17,TSLA,Automotive,181.48,182.89,176.85,178.07,3373031
2022-01-18,TSLA,Automotive,178.07,179.7,174.69,176.32,8834349
2022-01-19,TSLA,Automotive,176.32,180.27,170.71,171.98,3688218
2022-01-20,TSLA,Automotive,171.98,178.36,171.35,175.18,7404584
2022-01-21,TSLA,Automotive,175.18,176.59,173.26,174.78,2650136
2022-01-24,TSLA,Automotive,174.78,181.93,173.38,181.17,11391481
2022-01-25,TSLA,Automotive,181.17,187.22,180.93,186.32,7803427
2022-01-26,TSLA,Automotive,186.32,186.5,185.12,185.52,6907526
2022-01-27,TSLA,Automotive,185.52,191.85,185.26,189.36,17569611
2022-01-28,TSLA,Automotive,189.36,200.03,187.55,199.86,2100286
2022-01-31,TSLA,Automotive,199.86,215.98,199.45,215.77,6175149
2022-02-01,TSLA,Automotive,215.77,218.88,214.4,215.64,8452950
2022-02-02,TSLA,Automotive,215.64,217.88,204.14,207.38,12806309
2022-02-03,TSLA,Automotive,207.38,210.51,205.89,209.37,9576085
2022-02-04,TSLA,Automotive,209.37,213.43,209.19,212.13,6581476
2022-02-07,TSLA,Automotive,212.13,222.89,210.62,221.49,11933408
2022-02-08,TSLA,Automotive,221.49,235.57,219.58,234.61,12646406
2022-02-09,TSLA,Automotive,234.61,246.96,234.1,246.24,5231242
2022-02-10,TSLA,Automotive,246.24,249.63,228.92,231.96,5744343
2022-02-11,TSLA,Automotive,231.96,244.04,231.53,242.08,6187657
2022-02-14,TSLA,Automotive,242.08,245.53,240.34,242.81,10625324
2022-02-15,TSLA,Automotive,242.81,250.16,240.68,249.3,14573043
2022-02-16,TSLA,Automotive,249.3,264.69,248.47,262.35,10379273
2022-02-17,TSLA,Automotive,262.35,264.13,252.25,253.58,7749165
2022-02-18,TSLA,Automotive,253.58,256.84,252.0,256.23,4213662
2022-02-21,TSLA,Automotive,256.23,256.63,248.18,250.32,5761823
2022-02-22,TSLA,Automotive,250.32,250.95,243.92,246.24,6201205
2022-02-23,TSLA,Automotive,246.24,252.92,245.29,248.79,6421168
2022-02-24,TSLA,Automotive,248.79,256.2,248.08,255.36,13962894
2022-02-25,TSLA,Automotive,255.36,256.38,247.7,250.31,11166912
2022-02-28,TSLA,Automotive,250.31,257.3,247.64,253.71,9896526
2022-03-01,TSLA,Automotive,253.71,259.54,247.02,256.99,13578434
2022-03-02,TSLA,Automotive,256.99,262.77,253.31,253.49,3527495
2022-03-03,TSLA,Automotive,253.49,254.33,248.63,251.53,8338359
2022-03-04,TSLA,Automotive,251.53,253.87,248.7,251.99,9337818
2022-03-07,TSLA,Automotive,251.99,252.42,244.93,246.58,8772943
2022-03-08,TSLA,Automotive,246.58,253.47,245.6,251.84,7693176
2022-03-09,TSLA,Automotive,251.84,251.88,247.78,248.54,16770286
2022-03-10,TSLA,Automotive,248.54,265.44,245.37,262.24,6706605
2022-03-11,TSLA,Automotive,262.24,264.51,260.44,260.46,11019978
2022-03-14,TSLA,Automotive,260.46,264.72,259.83,261.8,6507833
2022-03-15,TSLA,Automotive,261.8,272.75,260.81,270.71,12580506
2022-03-16,TSLA,Automotive,270.71,274.31,260.24,261.27,12643114
2022-03-17,TSLA,Automotive,261.27,270.02,260.88,267.25,6639795
2022-03-18,TSLA,Automotive,267.25,273.34,266.12,272.0,4016364
2022-03-21,TSLA,Automotive,272.0,272.68,266.92,269.1,4551146
2022-03-22,TSLA,Automotive,269.1,269.6,255.49,256.98,17141866
2022-03-23,TSLA,Automotive,256.98,258.69,252.43,254.06,3416884
2022-03-24,TSLA,Automotive,254.06,256.7,250.61,251.1,7062444
2022-03-25,TSLA,Automotive,251.1,258.94,247.28,258.08,10481842
2022-03-28,TSLA,Automotive,258.08,267.12,256.81,265.54,4553468
2022-03-29,TSLA,Automotive,265.54,278.2,262.15,272.99,11532186
2022-03-30,TSLA,Automotive,272.99,287.39,271.54,286.43,8263963
2022-03-31,TSLA,Automotive,286.43,291.22,285.43,288.87,2862916
2022-04-01,TSLA,Automotive,288.87,289.75,285.35,285.75,10762179
2022-04-04,TSLA,Automotive,285.75,291.25,284.25,290.37,9895200
2022-04-05,TSLA,Automotive,290.37,293.99,289.8,292.75,11963495
2022-04-06,TSLA,Automotive,292.75,295.82,286.9,288.15,3064774
2022-04-07,TSLA,Automotive,288.15,288.3,279.41,280.67,5646687
2022-04-08,TSLA,Automotive,280.67,280.97,276.07,276.51,4151930
2022-04-11,TSLA,Automotive,276.51,277.33,264.26,266.57,15215176
2022-04-12,TSLA,Automotive,266.57,268.58,263.68,268.0,5328762
2022-04-13,TSLA,Automotive,268.0,271.98,247.57,250.87,6123441
2022-04-14,TSLA,Automotive,250.87,262.35,250.77,262.25,11390868
2022-04-15,TSLA,Automotive,262.25,264.88,257.64,263.41,7164007
2022-04-18,TSLA,Automotive,263.41,277.79,261.95,275.2,6003517
2022-04-19,TSLA,Automotive,275.2,278.46,265.83,266.55,26785291
2022-04-20,TSLA,Automotive,266.55,270.58,264.98,270.44,13919687
2022-04-21,TSLA,Automotive,270.44,273.35,251.9,254.7,8252319
2022-04-22,TSLA,Automotive,254.7,255.77,252.57,255.1,12765353
2022-04-25,TSLA,Automotive,255.1,261.06,254.41,260.89,2889837
2022-04-26,TSLA,Automotive,260.89,262.68,259.43,259.73,6126557
2022-04-27,TSLA,Automotive,259.73,262.59,241.77,244.99,10157109
2022-04-28,TSLA,Automotive,244.99,247.83,241.69,245.51,5068567
2022-04-29,TSLA,Automotive,245.51,248.45,243.32,247.92,4710517
2022-05-02,TSLA,Automotive,247.92,248.87,241.52,242.45,18723276
2022-05-03,TSLA,Automotive,242.45,243.3,234.34,235.03,9009779
2022-05-04,TSLA,Automotive,235.03,245.14,233.57,244.69,5676491
2022-05-05,TSLA,Automotive,244.69,255.4,244.55,254.11,10871997
2022-05-06,TSLA,Automotive,254.11,254.42,241.51,246.08,10245830
2022-05-09,TSLA,Automotive,246.08,262.74,245.07,262.67,9579061
2022-05-10,TSLA,Automotive,262.67,262.99,251.29,255.46,9565588
2022-05-11,TSLA,Automotive,255.46,255.5,254.78,255.1,18405643
2022-05-12,TSLA,Automotive,255.1,256.42,248.45,251.88,19671373
2022-05-13,TSLA,Automotive,251.88,253.61,245.25,247.79,14240354
2022-05-16,TSLA,Automotive,247.79,257.82,245.91,254.65,10540514
2022-05-17,TSLA,Automotive,254.65,256.58,249.35,252.41,5283185
2022-05-18,TSLA,Automotive,252.41,255.2,252.33,255.01,9714655
2022-05-19,TSLA,Automotive,255.01,255.92,245.39,247.45,9509299
2022-05-20,TSLA,Automotive,247.45,248.66,238.33,240.28,3132923
2022-05-23,TSLA,Automotive,240.28,241.24,237.32,240.91,3351181
2022-05-24,TSLA,Automotive,240.91,248.29,239.05,246.32,5538962
2022-05-25,TSLA,Automotive,246.32,248.4,246.21,248.32,8200970
2022-05-26,TSLA,Automotive,248.32,250.2,245.9,249.97,4835993
2022-05-27,TSLA,Automotive,249.97,259.2,247.51,259.07,12366753
2022-05-30,TSLA,Automotive,259.07,259.41,253.82,256.61,7090071
2022-05-31,TSLA,Automotive,256.61,266.13,255.83,266.02,10589337
2022-06-01,TSLA,Automotive,266.02,270.85,264.64,269.22,5460820
2022-06-02,TSLA,Automotive,269.22,271.98,267.91,271.98,17397007
2022-06-03,TSLA,Automotive,271.98,277.16,271.22,276.51,9059410
2022-06-06,TSLA,Automotive,276.51,276.82,271.04,272.36,4008878
2022-06-07,TSLA,Automotive,272.36,272.38,258.49,259.47,9559903
2022-06-08,TSLA,Automotive,259.47,269.77,255.77,266.25,12100414
2022-06-09,TSLA,Automotive,266.25,276.66,265.13,274.47,9062468
2022-06-10,TSLA,Automotive,274.47,277.47,268.97,270.5,8601402
2022-06-13,TSLA,Automotive,270.5,271.18,261.71,263.56,5489014
2022-06-14,TSLA,Automotive,263.56,269.38,263.55,266.93,11224099
2022-06-15,TSLA,Automotive,266.93,267.32,262.48,265.51,6400919
2022-06-16,TSLA,Automotive,265.51,266.54,256.08,259.15,2900163
2022-06-17,TSLA,Automotive,259.15,259.94,251.87,255.04,19794254
2022-06-20,TSLA,Automotive,255.04,258.29,253.66,257.49,5185406
2022-06-21,TSLA,Automotive,257.49,257.89,252.3,256.61,8328849
2022-06-22,TSLA,Automotive,256.61,258.28,252.01,258.08,14171464
2022-06-23,TSLA,Automotive,258.08,260.53,257.42,258.25,4203792
2022-06-24,TSLA,Automotive,258.25,258.86,249.47,249.94,5569761
2022-06-27,TSLA,Automotive,249.94,259.76,247.37,255.11,6360415
2022-06-28,TSLA,Automotive,255.11,256.74,247.53,249.4,3935457
2022-06-29,TSLA,Automotive,249.4,249.42,237.61,238.71,9989269
2022-06-30,TSLA,Automotive,238.71,256.56,236.35,253.77,5431272
2022-07-01,TSLA,Automotive,253.77,253.87,247.59,248.58,7858856
2022-07-04,TSLA,Automotive,248.58,248.67,239.15,240.89,7639803
2022-07-05,TSLA,Automotive,240.89,241.41,235.67,237.71,11492951
2022-07-06,TSLA,Automotive,237.71,240.37,235.66,239.7,6438002
2022-07-07,TSLA,Automotive,239.7,240.37,232.52,234.16,7051979
2022-07-08,TSLA,Automotive,234.16,249.6,232.59,248.86,35968712
2022-07-11,TSLA,Automotive,248.86,250.78,235.7,236.29,8283818
2022-07-12,TSLA,Automotive,236.29,240.64,236.26,237.83,10077560
2022-07-13,TSLA,Automotive,237.83,240.22,235.99,239.56,5990939
2022-07-14,TSLA,Automotive,239.56,242.15,220.76,220.86,21963791
2022-07-15,TSLA,Automotive,220.86,222.07,217.66,218.97,5107523
2022-07-18,TSLA,Automotive,218.97,228.62,218.05,227.47,8558980
2022-07-19,TSLA,Automotive,227.47,233.91,226.88,233.9,5829214
2022-07-20,TSLA,Automotive,233.9,238.98,233.59,236.97,23184186
2022-07-21,TSLA,Automotive,236.97,238.36,226.16,226.55,29194052
2022-07-22,TSLA,Automotive,226.55,228.34,225.37,225.46,7828621
2022-07-25,TSLA,Automotive,225.46,227.36,222.79,224.27,17196739
2022-07-26,TSLA,Automotive,224.27,224.36,222.17,222.52,20614809
2022-07-27,TSLA,Automotive,222.52,228.81,222.14,227.32,7130160
2022-07-28,TSLA,Automotive,227.32,231.64,221.2,221.85,13338904
2022-07-29,TSLA,Automotive,221.85,231.63,221.54,231.22,5209780
2022-08-01,TSLA,Automotive,231.22,233.75,226.46,228.89,4984856
2022-08-02,TSLA,Automotive,228.89,230.22,223.43,223.64,10212532
2022-08-03,TSLA,Automotive,223.64,226.74,221.48,223.71,8033541
2022-08-04,TSLA,Automotive,223.71,225.7,215.2,215.66,28788458
2022-08-05,TSLA,Automotive,215.66,219.62,209.63,211.94,4899453
2022-08-08,TSLA,Automotive,211.94,212.08,208.85,210.28,7580086
2022-08-09,TSLA,Automotive,210.28,212.03,209.1,211.68,4866095
2022-08-10,TSLA,Automotive,211.68,217.55,209.3,216.54,9835246
2022-08-11,TSLA,Automotive,216.54,217.15,212.84,215.02,9658674
2022-08-12,TSLA,Automotive,215.02,230.7,213.72,227.29,2359394
2022-08-15,TSLA,Automotive,227.29,229.69,225.01,226.07,12628408
2022-08-16,TSLA,Automotive,226.07,227.68,213.89,214.81,5412385
2022-08-17,TSLA,Automotive,214.81,215.26,214.01,215.15,8882356
2022-08-18,TSLA,Automotive,215.15,223.51,212.79,222.97,7185344
2022-08-19,TSLA,Automotive,222.97,228.27,222.03,226.51,23515674
2022-08-22,TSLA,Automotive,226.51,227.5,219.51,220.16,4606565
2022-08-23,TSLA,Automotive,220.16,221.36,205.71,207.72,17823745
2022-08-24,TSLA,Automotive,207.72,207.94,199.25,199.9,13075634
2022-08-25,TSLA,Automotive,199.9,206.08,199.63,204.77,10459946
2022-08-26,TSLA,Automotive,204.77,214.09,203.75,212.2,3942772
2022-08-29,TSLA,Automotive,212.2,214.62,212.13,214.01,20933865
2022-08-30,TSLA,Automotive,214.01,217.11,213.1,213.53,10179548
2022-08-31,TSLA,Automotive,213.53,220.41,213.17,219.69,6082099
2022-09-01,TSLA,Automotive,219.69,220.68,216.63,217.72,12807202
2022-09-02,TSLA,Automotive,217.72,229.47,216.1,227.35,11944109
2022-09-05,TSLA,Automotive,227.35,231.42,227.06,230.89,6329756
2022-09-06,TSLA,Automotive,230.89,232.36,224.61,226.45,13396996
2022-09-07,TSLA,Automotive,226.45,229.15,219.57,219.83,6357859
2022-09-08,TSLA,Automotive,219.83,222.41,215.05,217.65,6936024
2022-09-09,TSLA,Automotive,217.65,220.07,213.58,215.69,3753228
2022-09-12,TSLA,Automotive,215.69,235.75,215.64,232.56,8935965
2022-09-13,TSLA,Automotive,232.56,234.3,231.21,232.03,11347827
2022-09-14,TSLA,Automotive,232.03,246.67,231.93,246.31,10797433
2022-09-15,TSLA,Automotive,246.31,252.47,245.84,251.24,14052107
2022-09-16,TSLA,Automotive,251.24,254.4,242.23,242.94,6524957
2022-09-19,TSLA,Automotive,242.94,242.98,235.0,235.32,14324407
2022-09-20,TSLA,Automotive,235.32,251.34,233.01,251.18,5742257
2022-09-21,TSLA,Automotive,251.18,252.62,246.02,246.45,5943914
2022-09-22,TSLA,Automotive,246.45,253.61,246.34,249.56,13383769
2022-09-23,TSLA,Automotive,249.56,252.99,245.19,249.97,23155443
2022-09-26,TSLA,Automotive,249.97,251.37,235.0,238.2,10147540
2022-09-27,TSLA,Automotive,238.2,248.01,234.87,245.89,7527144
2022-09-28,TSLA,Automotive,245.89,252.81,245.26,251.1,13625449
2022-09-29,TSLA,Automotive,251.1,251.14,248.38,249.62,5951442
2022-09-30,TSLA,Automotive,249.62,254.64,248.44,252.54,3233898
2022-10-03,TSLA,Automotive,252.54,273.24,247.31,270.51,5558712
2022-10-04,TSLA,Automotive,270.51,277.47,267.61,275.68,9723504
2022-10-05,TSLA,Automotive,275.68,278.19,272.34,275.5,3639885
2022-10-06,TSLA,Automotive,275.5,280.28,275.04,277.72,8507758
2022-10-07,TSLA,Automotive,277.72,299.19,277.02,295.53,6222532
2022-10-10,TSLA,Automotive,295.53,298.88,292.9,294.0,25295123
2022-10-11,TSLA,Automotive,294.0,296.55,291.43,294.7,12288609
2022-10-12,TSLA,Automotive,294.7,311.16,291.7,310.56,5059036
2022-10-13,TSLA,Automotive,310.56,311.21,297.99,301.3,9524097
2022-10-14,TSLA,Automotive,301.3,306.86,301.16,304.93,13792021
2022-10-17,TSLA,Automotive,304.93,305.89,304.23,305.68,10775677
2022-10-18,TSLA,Automotive,305.68,306.65,298.73,301.35,5816615
2022-10-19,TSLA,Automotive,301.35,303.64,299.14,299.93,9578584
2022-10-20,TSLA,Automotive,299.93,303.79,285.75,289.25,7955064
2022-10-21,TSLA,Automotive,289.25,290.29,285.16,285.81,27873932
2022-10-24,TSLA,Automotive,285.81,287.3,276.33,279.4,13201085
2022-10-25,TSLA,Automotive,279.4,288.4,277.91,287.8,10361519
2022-10-26,TSLA,Automotive,287.8,290.65,287.74,287.74,5408172
2022-10-27,TSLA,Automotive,287.74,298.08,286.32,293.74,13858100
2022-10-28,TSLA,Automotive,293.74,299.54,293.36,297.84,4475589
2022-10-31,TSLA,Automotive,297.84,323.81,296.9,323.22,12737953
2022-11-01,TSLA,Automotive,323.22,326.22,315.09,317.62,6730081
2022-11-02,TSLA,Automotive,317.62,326.92,315.98,322.75,5262064
2022-11-03,TSLA,Automotive,322.75,325.06,317.26,324.67,7022594
2022-11-04,TSLA,Automotive,324.67,331.74,322.98,327.94,10653228
2022-11-07,TSLA,Automotive,327.94,357.85,324.88,354.44,17486262
2022-11-08,TSLA,Automotive,354.44,365.42,354.02,364.52,5982132
2022-11-09,TSLA,Automotive,364.52,395.13,364.02,392.68,11463183
2022-11-10,TSLA,Automotive,392.68,395.25,386.71,387.29,17966835
2022-11-11,TSLA,Automotive,387.29,388.78,377.64,379.46,10120934
2022-11-14,TSLA,Automotive,379.46,394.32,377.99,393.12,15548033
2022-11-15,TSLA,Automotive,393.12,397.61,390.49,394.36,11856657
2022-11-16,TSLA,Automotive,394.36,407.42,391.42,400.19,8949931
2022-11-17,TSLA,Automotive,400.19,401.84,376.53,376.57,6627614
2022-11-18,TSLA,Automotive,376.57,377.3,370.08,371.21,8080977
2022-11-21,TSLA,Automotive,371.21,373.02,346.89,349.15,6833665
2022-11-22,TSLA,Automotive,349.15,350.78,343.22,345.54,13658431
2022-11-23,TSLA,Automotive,345.54,350.36,343.65,349.32,7279530
2022-11-24,TSLA,Automotive,349.32,351.05,342.51,344.71,8793655
2022-11-25,TSLA,Automotive,344.71,353.11,343.33,349.7,8401501
2022-11-28,TSLA,Automotive,349.7,352.27,342.63,342.85,7005381
2022-11-29,TSLA,Automotive,342.85,345.74,340.4,341.47,6137727
2022-11-30,TSLA,Automotive,341.47,343.89,333.89,337.2,9107159
2022-12-01,TSLA,Automotive,337.2,345.14,337.13,342.87,11772907
2022-12-02,TSLA,Automotive,342.87,350.96,340.63,348.54,12410367
2022-12-05,TSLA,Automotive,348.54,352.45,345.24,351.77,8839826
2022-12-06,TSLA,Automotive,351.77,352.85,333.87,336.24,14208345
2022-12-07,TSLA,Automotive,336.24,346.55,333.55,342.77,15009777
2022-12-08,TSLA,Automotive,342.77,348.26,340.86,347.9,8563336
2022-12-09,TSLA,Automotive,347.9,351.5,345.1,350.5,8077736
2022-12-12,TSLA,Automotive,350.5,353.26,323.68,323.97,7144683
2022-12-13,TSLA,Automotive,323.97,343.72,322.67,342.02,9836382
2022-12-14,TSLA,Automotive,342.02,357.49,337.46,355.12,18505661
2022-12-15,TSLA,Automotive,355.12,355.23,345.59,345.94,19543981
2022-12-16,TSLA,Automotive,345.94,356.49,344.1,355.51,5674373
2022-12-19,TSLA,Automotive,355.51,360.4,345.99,349.5,8013474
