MatchID,PlayerID,PlayerName,Team,Position,Goals,Assists,Tackles,PassAccuracy,MinutesPlayed,Rating
MCH-0036,PLR-015,Bukayo Saka,Titans,Defender,0,0,3,65.9,60,7.3
MCH-1161,PLR-037,Player 1,Strikers,Defender,0,0,7,81.2,45,9.1
MCH-0352,PLR-042,Player 6,Titans,Midfielder,0,0,3,67.0,90,7.4
MCH-1230,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,3,89.7,90,5.7
MCH-1605,PLR-001,Lionel Messi,Phoenix FC,Forward,0,1,2,81.7,90,6.9
MCH-0202,PLR-045,Player 9,Ironclads,Midfielder,0,0,3,81.9,90,6.6
MCH-1303,PLR-008,Robert Lewandowski,Gladiators,Forward,0,1,1,92.0,90,8.2
MCH-1343,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,0,3,90.4,90,6.7
MCH-0747,PLR-026,Declan Rice,Wizards,Midfielder,0,0,3,78.4,45,5.6
MCH-1314,PLR-017,Antoine Griezmann,Centurions,Midfielder,2,0,2,71.6,90,7.9
MCH-1461,PLR-023,Gavi,Centurions,Midfielder,0,0,2,76.3,90,7.5
MCH-0595,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,50.0,90,6.3
MCH-1523,PLR-008,Robert Lewandowski,Gladiators,Forward,1,0,1,69.0,90,6.9
MCH-0776,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,7,94.2,90,6.9
MCH-0964,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,4,68.7,90,7.3
MCH-0714,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,64.9,15,6.5
MCH-0584,PLR-040,Player 4,Phoenix FC,Defender,0,0,9,66.9,90,7.3
MCH-0575,PLR-017,Antoine Griezmann,Centurions,Midfielder,1,2,3,93.8,75,8.0
MCH-0788,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,62.5,90,6.5
MCH-1438,PLR-015,Bukayo Saka,Titans,Defender,0,0,6,81.5,90,6.7
MCH-1782,PLR-022,Pedri,Gladiators,Defender,0,0,7,77.1,60,6.6
MCH-1597,PLR-015,Bukayo Saka,Titans,Defender,0,1,4,65.6,90,8.0
MCH-0358,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,7,92.4,90,6.5
MCH-0882,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,5,73.0,90,6.1
MCH-1616,PLR-014,Son Heung-min,Titans,Defender,1,0,8,93.0,90,7.9
MCH-0646,PLR-032,Raphael Varane,Titans,Defender,0,0,7,79.0,90,8.1
MCH-1864,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,1,0,4,80.1,90,6.7
MCH-1534,PLR-027,Jack Grealish,Wizards,Defender,0,0,9,76.4,90,8.4
MCH-1956,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,9,72.1,90,7.2
MCH-0228,PLR-030,Ederson,Vipers,Midfielder,2,0,5,77.2,90,8.5
MCH-1147,PLR-027,Jack Grealish,Wizards,Defender,0,0,8,79.3,90,6.5
MCH-0098,PLR-008,Robert Lewandowski,Gladiators,Forward,2,0,0,73.5,90,8.0
MCH-0239,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,1,94.0,90,5.7
MCH-1199,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,1,85.8,90,6.1
MCH-0634,PLR-014,Son Heung-min,Titans,Defender,0,0,5,78.3,90,7.7
MCH-1509,PLR-034,Reece James,Ironclads,Forward,0,0,1,83.3,90,6.1
MCH-1522,PLR-047,Player 11,Strikers,Defender,0,0,5,81.7,90,7.0
MCH-1456,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,3,88.1,90,5.6
MCH-0963,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,3,91.5,90,7.0
MCH-0316,PLR-047,Player 11,Strikers,Defender,0,0,8,82.5,75,6.1
MCH-1903,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,52.4,90,6.7
MCH-1201,PLR-030,Ederson,Vipers,Midfielder,0,1,3,78.3,90,7.3
MCH-1823,PLR-020,Rodri,Strikers,Midfielder,0,0,3,90.2,90,7.0
MCH-1834,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,68.9,15,7.2
MCH-1670,PLR-020,Rodri,Strikers,Midfielder,0,1,5,65.7,90,7.3
MCH-0462,PLR-006,Mohamed Salah,Centurions,Midfielder,0,1,3,92.2,90,7.3
MCH-1882,PLR-034,Reece James,Ironclads,Forward,1,0,0,70.1,90,8.5
MCH-1180,PLR-043,Player 7,Centurions,Midfielder,0,1,2,74.3,90,6.8
MCH-1482,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,2,73.5,90,6.3
MCH-0401,PLR-046,Player 10,Strikers,Forward,1,0,1,78.3,90,8.0
MCH-0338,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,50.7,90,6.7
MCH-0544,PLR-023,Gavi,Centurions,Midfielder,0,0,1,76.5,60,6.7
MCH-1302,PLR-037,Player 1,Strikers,Defender,0,0,9,90.3,90,7.9
MCH-0488,PLR-026,Declan Rice,Wizards,Midfielder,0,1,5,93.2,90,7.9
MCH-1925,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,6,74.5,90,7.6
MCH-1784,PLR-040,Player 4,Phoenix FC,Defender,0,0,8,72.7,90,6.8
MCH-0348,PLR-003,Kylian Mbappe,Vipers,Defender,0,1,4,79.0,60,7.8
MCH-1298,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,58.9,90,7.2
MCH-1414,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,7,78.6,90,7.1
MCH-1151,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,7,78.4,90,7.0
MCH-0459,PLR-043,Player 7,Centurions,Midfielder,0,0,1,93.7,90,5.9
MCH-0176,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,2,4,85.3,90,7.8
MCH-0121,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,3,89.3,90,6.9
MCH-0400,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,3,84.2,90,6.4
MCH-1083,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,3,65.6,90,6.4
MCH-0483,PLR-026,Declan Rice,Wizards,Midfielder,0,1,5,67.7,90,7.3
MCH-0750,PLR-015,Bukayo Saka,Titans,Defender,0,0,6,80.7,60,7.6
MCH-0438,PLR-002,Cristiano Ronaldo,Titans,Forward,1,0,1,85.1,90,7.0
MCH-0866,PLR-037,Player 1,Strikers,Defender,0,0,6,80.2,60,7.7
MCH-0045,PLR-001,Lionel Messi,Phoenix FC,Forward,1,0,0,90.8,90,9.5
MCH-0970,PLR-020,Rodri,Strikers,Midfielder,0,1,2,80.1,90,7.4
MCH-0939,PLR-024,Jamal Musiala,Strikers,Midfielder,1,3,5,90.4,90,9.6
MCH-0550,PLR-044,Player 8,Titans,Midfielder,0,0,2,73.0,90,6.4
MCH-1796,PLR-049,Player 13,Phoenix FC,Defender,0,0,3,94.2,60,6.8
MCH-1020,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,53.3,90,6.1
MCH-1950,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,1,83.6,90,8.6
MCH-0819,PLR-034,Reece James,Ironclads,Forward,0,1,2,88.5,90,8.3
MCH-0575,PLR-034,Reece James,Ironclads,Forward,2,1,1,94.4,45,9.4
MCH-0077,PLR-026,Declan Rice,Wizards,Midfielder,2,0,4,85.6,90,8.8
MCH-1240,PLR-026,Declan Rice,Wizards,Midfielder,0,0,4,92.0,90,6.2
MCH-0968,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,73.7,90,6.4
MCH-0299,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,6,88.8,90,6.2
MCH-0418,PLR-042,Player 6,Titans,Midfielder,0,1,1,66.9,90,8.6
MCH-1177,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,1,86.3,90,7.4
MCH-1548,PLR-034,Reece James,Ironclads,Forward,1,0,1,90.2,90,7.7
MCH-0418,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,0,5,81.7,90,6.2
MCH-1851,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,4,76.7,90,7.3
MCH-0472,PLR-001,Lionel Messi,Phoenix FC,Forward,2,1,2,92.1,90,10.0
MCH-0056,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,2,5,71.2,90,7.6
MCH-1692,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,1,71.6,90,8.1
MCH-1520,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,4,79.3,90,7.1
MCH-1149,PLR-049,Player 13,Phoenix FC,Defender,0,1,5,75.1,90,7.5
MCH-1108,PLR-012,Bruno Fernandes,Wizards,Midfielder,1,0,2,91.9,90,7.4
MCH-1626,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,2,93.3,90,6.3
MCH-1869,PLR-048,Player 12,Phoenix FC,Midfielder,0,1,2,67.1,90,7.7
MCH-0018,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,1,3,68.6,90,7.3
MCH-1127,PLR-046,Player 10,Strikers,Forward,0,0,2,82.8,90,6.3
MCH-1752,PLR-018,Jude Bellingham,Phoenix FC,Midfielder,0,0,3,74.9,90,6.9
MCH-1234,PLR-025,Harry Maguire,Centurions,Midfielder,0,1,3,90.8,45,8.5
MCH-1145,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,61.6,90,6.4
MCH-1722,PLR-040,Player 4,Phoenix FC,Defender,0,0,3,83.4,90,6.6
MCH-1025,PLR-034,Reece James,Ironclads,Forward,0,0,1,90.3,90,6.1
MCH-0585,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,3,87.1,90,7.1
MCH-0441,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,59.2,45,5.8
MCH-0122,PLR-022,Pedri,Gladiators,Defender,0,0,3,85.7,90,5.1
MCH-0606,PLR-047,Player 11,Strikers,Defender,0,1,7,85.9,90,8.8
MCH-1093,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,4,85.9,15,6.0
MCH-0221,PLR-026,Declan Rice,Wizards,Midfielder,0,1,1,69.3,90,7.9
MCH-1011,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,57.3,15,6.7
MCH-0338,PLR-046,Player 10,Strikers,Forward,0,0,1,77.2,45,6.5
MCH-0286,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,6,80.8,90,7.9
MCH-0734,PLR-028,Trent Alexander-Arnold,Strikers,Defender,1,0,9,82.5,90,7.9
MCH-1332,PLR-034,Reece James,Ironclads,Forward,0,0,0,71.0,90,5.9
MCH-1028,PLR-045,Player 9,Ironclads,Midfielder,0,0,1,90.8,90,6.0
MCH-1007,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,67.8,90,6.8
MCH-0906,PLR-050,Player 14,Vipers,Midfielder,1,1,3,81.3,90,8.6
MCH-1553,PLR-027,Jack Grealish,Wizards,Defender,0,0,5,80.2,90,6.8
MCH-1801,PLR-006,Mohamed Salah,Centurions,Midfielder,1,0,5,74.7,90,7.6
MCH-0513,PLR-045,Player 9,Ironclads,Midfielder,0,0,2,68.7,90,5.6
MCH-0518,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,4,65.4,90,6.6
MCH-1220,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,8,85.6,45,7.3
MCH-1548,PLR-042,Player 6,Titans,Midfielder,0,0,4,83.1,90,7.2
MCH-0685,PLR-045,Player 9,Ironclads,Midfielder,1,0,1,66.1,90,6.5
MCH-0233,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,2,5,86.0,90,8.4
MCH-1985,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,58.3,15,6.7
MCH-0630,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,7,70.6,90,7.1
MCH-0062,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,1,92.7,90,6.6
MCH-0672,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,2,83.5,60,6.0
MCH-1985,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,2,81.8,60,7.3
MCH-0357,PLR-037,Player 1,Strikers,Defender,0,0,3,71.7,60,6.0
MCH-1252,PLR-044,Player 8,Titans,Midfielder,0,0,2,74.0,90,5.6
MCH-0070,PLR-045,Player 9,Ironclads,Midfielder,0,0,3,77.1,15,7.5
MCH-0140,PLR-020,Rodri,Strikers,Midfielder,0,0,3,85.9,90,6.1
MCH-0918,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,1,92.7,90,7.1
MCH-0484,PLR-047,Player 11,Strikers,Defender,1,0,4,76.1,90,8.5
MCH-0569,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,1,84.7,90,8.3
MCH-1127,PLR-038,Player 2,Ironclads,Defender,0,0,3,74.4,90,7.8
MCH-1637,PLR-039,Player 3,Vipers,Midfielder,0,1,2,89.6,45,7.5
MCH-1356,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,51.6,90,6.0
MCH-1380,PLR-016,Martin Odegaard,Vipers,Midfielder,0,0,1,76.0,75,6.3
MCH-0184,PLR-050,Player 14,Vipers,Midfielder,0,1,2,83.7,90,7.0
MCH-1964,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,65.2,90,6.3
MCH-0427,PLR-042,Player 6,Titans,Midfielder,1,0,3,70.3,90,7.1
MCH-1834,PLR-011,Neymar Jr,Phoenix FC,Defender,1,0,7,66.9,90,10.0
MCH-1187,PLR-009,Luka Modric,Ironclads,Midfielder,0,0,2,90.9,90,6.9
MCH-0198,PLR-016,Martin Odegaard,Vipers,Midfielder,0,1,3,70.8,90,6.3
MCH-1497,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,64.6,15,6.1
MCH-1397,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,64.2,90,7.2
MCH-0732,PLR-007,Harry Kane,Knights,Goalkeeper,0,0,0,68.5,15,6.9
MCH-0378,PLR-042,Player 6,Titans,Midfielder,0,0,4,89.0,60,7.3
MCH-0527,PLR-045,Player 9,Ironclads,Midfielder,0,2,3,84.6,90,8.9
MCH-1017,PLR-001,Lionel Messi,Phoenix FC,Forward,0,1,2,75.6,90,6.8
MCH-1804,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,74.0,90,6.7
MCH-1515,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,70.1,90,6.3
MCH-0010,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,1,72.9,90,5.6
MCH-1932,PLR-032,Raphael Varane,Titans,Defender,0,0,5,68.6,90,7.3
MCH-0415,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,63.9,90,6.1
MCH-0562,PLR-031,Casemiro,Phoenix FC,Midfielder,0,0,2,69.0,90,8.1
MCH-1414,PLR-048,Player 12,Phoenix FC,Midfielder,1,0,4,67.1,90,8.2
MCH-0079,PLR-043,Player 7,Centurions,Midfielder,0,0,4,86.5,60,7.0
MCH-1055,PLR-050,Player 14,Vipers,Midfielder,1,0,1,66.6,90,7.9
MCH-1881,PLR-048,Player 12,Phoenix FC,Midfielder,1,0,2,67.0,15,8.5
MCH-1204,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,53.8,90,6.4
MCH-1181,PLR-045,Player 9,Ironclads,Midfielder,0,0,2,74.6,90,7.5
MCH-0176,PLR-048,Player 12,Phoenix FC,Midfielder,0,0,3,74.7,90,6.8
MCH-1868,PLR-030,Ederson,Vipers,Midfielder,0,1,4,85.8,90,7.2
MCH-1674,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,60.8,90,6.9
MCH-0236,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,3,74.4,90,6.6
MCH-0373,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,0,0,5,84.8,90,6.2
MCH-0983,PLR-030,Ederson,Vipers,Midfielder,0,0,2,71.2,90,6.3
MCH-1818,PLR-010,Virgil van Dijk,Thunderbolts,Forward,3,1,1,86.6,90,9.9
MCH-1724,PLR-039,Player 3,Vipers,Midfielder,0,1,2,74.2,45,7.9
MCH-1698,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,73.1,90,6.4
MCH-0126,PLR-015,Bukayo Saka,Titans,Defender,0,0,4,89.1,90,6.2
MCH-1828,PLR-042,Player 6,Titans,Midfielder,0,1,5,92.1,75,7.0
MCH-0513,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,9,94.8,75,9.8
MCH-1634,PLR-034,Reece James,Ironclads,Forward,2,0,0,78.9,60,8.9
MCH-1100,PLR-039,Player 3,Vipers,Midfielder,1,0,2,82.9,90,7.7
MCH-0349,PLR-045,Player 9,Ironclads,Midfielder,0,0,4,76.5,90,7.1
MCH-1807,PLR-009,Luka Modric,Ironclads,Midfielder,2,0,2,75.5,90,9.5
MCH-0713,PLR-049,Player 13,Phoenix FC,Defender,0,0,3,88.1,90,7.2
MCH-0328,PLR-042,Player 6,Titans,Midfielder,0,0,4,81.5,90,6.4
MCH-1425,PLR-011,Neymar Jr,Phoenix FC,Defender,0,0,4,86.0,45,6.8
MCH-0573,PLR-030,Ederson,Vipers,Midfielder,0,1,2,85.8,90,7.9
MCH-1674,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,53.9,90,6.9
MCH-1217,PLR-042,Player 6,Titans,Midfielder,0,0,2,82.3,60,6.8
MCH-1492,PLR-010,Virgil van Dijk,Thunderbolts,Forward,0,0,0,81.0,90,7.0
MCH-0790,PLR-044,Player 8,Titans,Midfielder,0,1,2,76.4,90,7.2
MCH-0957,PLR-030,Ederson,Vipers,Midfielder,1,1,3,69.8,90,8.7
MCH-1086,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,5,68.2,75,8.4
MCH-0203,PLR-039,Player 3,Vipers,Midfielder,0,0,1,90.4,90,5.3
MCH-1715,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,67.3,90,6.7
MCH-1609,PLR-045,Player 9,Ironclads,Midfielder,0,0,3,72.6,90,6.7
MCH-1739,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,68.5,90,5.7
MCH-0680,PLR-014,Son Heung-min,Titans,Defender,0,0,4,69.6,90,7.3
MCH-0853,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,6,69.7,90,6.9
MCH-0638,PLR-032,Raphael Varane,Titans,Defender,0,0,3,85.9,60,6.3
MCH-0132,PLR-046,Player 10,Strikers,Forward,0,0,0,80.9,90,6.0
MCH-1451,PLR-001,Lionel Messi,Phoenix FC,Forward,3,1,0,68.8,90,9.8
MCH-1434,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,69.3,90,6.6
MCH-1392,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,5,90.4,90,6.9
MCH-1879,PLR-030,Ederson,Vipers,Midfielder,0,2,2,71.1,90,7.7
MCH-1085,PLR-039,Player 3,Vipers,Midfielder,0,1,1,78.9,90,7.1
MCH-1018,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,69.0,90,5.6
MCH-1151,PLR-026,Declan Rice,Wizards,Midfielder,0,1,5,80.4,90,7.0
MCH-1059,PLR-047,Player 11,Strikers,Defender,0,0,8,77.6,90,7.7
MCH-1749,PLR-002,Cristiano Ronaldo,Titans,Forward,3,0,1,79.1,15,10.0
MCH-0409,PLR-006,Mohamed Salah,Centurions,Midfielder,0,1,1,80.6,90,6.0
MCH-1165,PLR-014,Son Heung-min,Titans,Defender,0,0,9,94.0,90,7.4
MCH-1479,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,2,77.7,90,6.0
MCH-0712,PLR-006,Mohamed Salah,Centurions,Midfielder,0,2,3,78.9,90,9.2
MCH-0933,PLR-039,Player 3,Vipers,Midfielder,0,0,5,81.3,90,7.4
MCH-0657,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,3,80.9,90,8.1
MCH-0796,PLR-008,Robert Lewandowski,Gladiators,Forward,2,0,1,85.9,90,9.4
MCH-0521,PLR-004,Erling Haaland,Knights,Goalkeeper,0,0,0,53.2,90,6.9
MCH-0991,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,7,84.7,90,6.9
MCH-1814,PLR-048,Player 12,Phoenix FC,Midfielder,0,2,4,92.8,90,7.3
MCH-0117,PLR-023,Gavi,Centurions,Midfielder,0,1,5,88.5,90,7.2
MCH-0754,PLR-030,Ederson,Vipers,Midfielder,0,0,2,84.5,15,6.9
MCH-1576,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,4,86.9,75,7.1
MCH-1875,PLR-023,Gavi,Centurions,Midfielder,0,2,2,88.2,90,7.8
MCH-1369,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,58.6,90,6.8
MCH-1140,PLR-009,Luka Modric,Ironclads,Midfielder,0,1,1,94.4,90,7.1
MCH-0651,PLR-039,Player 3,Vipers,Midfielder,0,2,4,81.9,90,8.5
MCH-0310,PLR-031,Casemiro,Phoenix FC,Midfielder,0,0,3,71.3,90,6.2
MCH-1029,PLR-049,Player 13,Phoenix FC,Defender,0,0,9,75.5,90,6.2
MCH-0200,PLR-045,Player 9,Ironclads,Midfielder,0,0,5,90.5,75,6.2
MCH-1521,PLR-023,Gavi,Centurions,Midfielder,0,0,4,68.8,90,5.4
MCH-1973,PLR-020,Rodri,Strikers,Midfielder,0,0,3,78.7,90,6.1
MCH-1493,PLR-012,Bruno Fernandes,Wizards,Midfielder,2,0,5,86.1,90,9.5
MCH-0931,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,2,77.5,90,7.0
MCH-1333,PLR-006,Mohamed Salah,Centurions,Midfielder,0,3,2,68.3,60,9.1
MCH-1094,PLR-027,Jack Grealish,Wizards,Defender,0,0,7,88.4,75,7.2
MCH-0082,PLR-048,Player 12,Phoenix FC,Midfielder,0,1,3,92.2,90,5.9
MCH-1991,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,4,86.2,15,5.9
MCH-1079,PLR-020,Rodri,Strikers,Midfielder,0,0,3,77.9,15,5.9
MCH-0874,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,54.2,90,6.3
MCH-0875,PLR-034,Reece James,Ironclads,Forward,0,0,1,88.5,90,5.4
MCH-1063,PLR-028,Trent Alexander-Arnold,Strikers,Defender,0,0,5,91.4,90,6.4
MCH-1370,PLR-039,Player 3,Vipers,Midfielder,1,3,5,67.7,90,9.5
MCH-1784,PLR-012,Bruno Fernandes,Wizards,Midfielder,2,1,5,94.6,90,9.7
MCH-0211,PLR-038,Player 2,Ironclads,Defender,0,0,7,89.1,90,7.3
MCH-1745,PLR-022,Pedri,Gladiators,Defender,0,0,9,73.2,90,7.0
MCH-0591,PLR-029,Alisson Becker,Ironclads,Goalkeeper,0,0,0,59.6,90,6.9
MCH-1677,PLR-013,Marcus Rashford,Thunderbolts,Midfielder,1,1,4,65.9,90,8.3
MCH-0494,PLR-008,Robert Lewandowski,Gladiators,Forward,0,1,0,65.3,90,7.4
MCH-1833,PLR-033,Thiago Silva,Knights,Goalkeeper,0,0,0,62.7,75,6.9
MCH-0487,PLR-008,Robert Lewandowski,Gladiators,Forward,0,0,1,74.3,90,7.6
MCH-0091,PLR-006,Mohamed Salah,Centurions,Midfielder,0,0,1,74.4,45,6.8
MCH-1361,PLR-024,Jamal Musiala,Strikers,Midfielder,0,0,4,79.2,90,6.0
MCH-1867,PLR-035,Ben Chilwell,Centurions,Midfielder,0,0,1,82.3,75,6.9
MCH-0889,PLR-047,Player 11,Strikers,Defender,0,0,3,93.2,90,7.2
MCH-0578,PLR-015,Bukayo Saka,Titans,Defender,0,0,7,78.4,90,6.2
MCH-0549,PLR-026,Declan Rice,Wizards,Midfielder,0,1,4,87.6,90,6.7
MCH-0062,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,1,73.8,90,6.7
MCH-1573,PLR-046,Player 10,Strikers,Forward,0,0,2,90.4,75,6.6
MCH-1226,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,72.9,90,7.7
MCH-1064,PLR-032,Raphael Varane,Titans,Defender,0,0,6,73.2,90,7.5
MCH-1892,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,62.3,90,6.3
MCH-0840,PLR-034,Reece James,Ironclads,Forward,0,0,2,94.9,90,7.8
MCH-0078,PLR-019,Vinicius Jr,Wizards,Goalkeeper,0,0,0,69.0,90,7.0
MCH-0137,PLR-025,Harry Maguire,Centurions,Midfielder,0,0,1,78.4,90,6.4
MCH-1442,PLR-045,Player 9,Ironclads,Midfielder,0,0,3,66.5,90,5.7
MCH-1436,PLR-035,Ben Chilwell,Centurions,Midfielder,0,1,4,74.1,45,7.0
MCH-0412,PLR-024,Jamal Musiala,Strikers,Midfielder,0,1,5,67.1,90,6.7
MCH-0583,PLR-002,Cristiano Ronaldo,Titans,Forward,1,0,1,72.4,90,7.8
MCH-1858,PLR-039,Player 3,Vipers,Midfielder,1,1,4,83.3,90,8.7
MCH-1401,PLR-044,Player 8,Titans,Midfielder,0,1,5,73.8,90,6.3
MCH-0403,PLR-043,Player 7,Centurions,Midfielder,0,2,4,66.5,90,7.5
MCH-0251,PLR-026,Declan Rice,Wizards,Midfielder,0,1,3,76.2,60,7.7
MCH-0022,PLR-002,Cristiano Ronaldo,Titans,Forward,0,2,0,89.6,90,8.8
MCH-1687,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,55.7,90,7.0
MCH-1866,PLR-030,Ederson,Vipers,Midfielder,0,0,5,81.2,60,6.0
MCH-0895,PLR-038,Player 2,Ironclads,Defender,0,0,5,89.6,90,6.0
MCH-0809,PLR-017,Antoine Griezmann,Centurions,Midfielder,0,1,3,72.2,90,7.1
MCH-1410,PLR-046,Player 10,Strikers,Forward,0,0,2,88.6,90,6.7
MCH-1079,PLR-012,Bruno Fernandes,Wizards,Midfielder,1,0,3,80.0,45,7.1
MCH-1609,PLR-049,Player 13,Phoenix FC,Defender,0,0,6,78.7,90,7.2
MCH-1977,PLR-005,Kevin De Bruyne,Wizards,Goalkeeper,0,0,0,54.4,90,7.0
MCH-1222,PLR-039,Player 3,Vipers,Midfielder,0,3,3,92.4,90,8.5
MCH-0085,PLR-031,Casemiro,Phoenix FC,Midfielder,1,1,2,95.0,15,8.2
MCH-0845,PLR-001,Lionel Messi,Phoenix FC,Forward,0,0,1,82.8,90,6.0
MCH-0322,PLR-036,Player 0,Thunderbolts,Goalkeeper,0,0,0,70.2,90,7.0
MCH-0255,PLR-003,Kylian Mbappe,Vipers,Defender,0,0,9,93.8,90,8.6
MCH-1189,PLR-024,Jamal Musiala,Strikers,Midfielder,0,1,5,90.6,90,7.3
MCH-1127,PLR-027,Jack Grealish,Wizards,Defender,0,1,5,84.4,15,8.0
MCH-1003,PLR-030,Ederson,Vipers,Midfielder,0,0,2,79.1,90,6.2
MCH-0759,PLR-015,Bukayo Saka,Titans,Defender,0,1,6,79.8,90,8.0
MCH-0613,PLR-041,Player 5,Gladiators,Goalkeeper,0,0,0,53.1,90,6.1
MCH-1247,PLR-042,Player 6,Titans,Midfielder,0,0,1,72.4,90,6.8
MCH-0224,PLR-006,Mohamed Salah,Centurions,Midfielder,1,1,4,80.8,60,9.0
MCH-0421,PLR-012,Bruno Fernandes,Wizards,Midfielder,0,1,4,91.3,90,7.2
MCH-0467,PLR-002,Cristiano Ronaldo,Titans,Forward,0,0,2,92.1,90,6.8
