CustomerID,Gender,Age,Location,SignupDate,LastPurchaseDate,OrderCount,TotalSpend,FavCategory,AverageRating,Recency,Frequency,Monetary,ChurnRisk
CUST-10678,Female,18,Urban,2024-01-30,2025-12-07,47,210233.41,Home Decor,4.4,25,47,210233.41,0
CUST-10679,Female,20,Rural,2024-05-29,2024-11-12,14,25780.63,Beauty,3.9,415,14,25780.63,0
CUST-10680,Female,53,Rural,2023-07-04,2023-11-26,34,24817.07,Books,4.4,767,34,24817.07,1
CUST-10681,Female,23,Urban,2023-10-31,2024-09-14,10,7967.2,Books,4.9,474,10,7967.2,0
CUST-10682,Female,39,Urban,2023-10-24,2024-08-18,21,16141.06,Books,4.6,501,21,16141.06,0
CUST-10683,Female,45,Metro,2023-03-02,2024-01-03,46,182774.16,Home Decor,3.8,729,46,182774.16,0
CUST-10684,Female,49,Rural,2024-11-06,2025-07-22,16,12185.24,Books,3.7,163,16,12185.24,0
CUST-10685,Female,67,Metro,2023-08-03,2025-05-17,8,30344.8,Home Decor,4.7,229,8,30344.8,0
CUST-10686,Female,25,Urban,2024-09-23,2025-03-15,12,17030.62,Beauty,4.0,292,12,17030.62,0
CUST-10687,Female,62,Urban,2023-10-09,2025-05-08,16,72744.85,Home Decor,4.0,238,16,72744.85,0
CUST-10688,Male,47,Suburban,2024-06-21,2025-08-22,48,73201.06,Apparel,3.8,132,48,73201.06,0
CUST-10689,Male,47,Metro,2023-11-29,2025-10-15,16,31291.17,Apparel,4.0,78,16,31291.17,0
CUST-10690,Male,32,Rural,2023-06-11,2025-02-18,14,200720.69,Electronics,4.2,317,14,200720.69,0
CUST-10691,Male,20,Metro,2024-10-26,2025-04-04,34,56404.81,Apparel,4.8,272,34,56404.81,0
CUST-10692,Female,64,Metro,2024-01-15,2025-12-22,21,33473.96,Apparel,4.4,10,21,33473.96,0
CUST-10693,Male,37,Metro,2023-08-04,2024-03-08,35,36557.37,Books,4.3,664,35,36557.37,0
CUST-10694,Male,56,Urban,2024-09-13,2025-01-14,20,28886.57,Beauty,3.9,352,20,28886.57,0
CUST-10695,Male,51,Metro,2023-07-02,2025-11-28,27,34122.29,Beauty,4.5,34,27,34122.29,0
CUST-10696,Female,27,Urban,2023-12-16,2024-08-07,12,23314.5,Apparel,3.8,512,12,23314.5,0
CUST-10697,Female,67,Rural,2024-04-01,2025-10-05,14,236753.65,Electronics,3.6,88,14,236753.65,0
CUST-10698,Female,67,Urban,2023-09-18,2024-09-28,4,2838.32,Beauty,3.5,460,4,2838.32,0
CUST-10699,Female,60,Rural,2023-04-12,2024-07-24,20,44573.49,Apparel,4.8,526,20,44573.49,0
CUST-10700,Male,54,Urban,2024-03-31,2024-08-17,11,194427.93,Electronics,4.4,502,11,194427.93,0
CUST-10701,Male,38,Suburban,2023-05-18,2023-06-13,14,222690.01,Electronics,3.6,933,14,222690.01,0
CUST-10702,Female,51,Metro,2024-11-26,2025-10-28,19,75159.35,Home Decor,4.1,65,19,75159.35,0
CUST-10703,Female,20,Metro,2024-02-20,2025-07-03,20,246557.06,Electronics,4.4,182,20,246557.06,0
CUST-10704,Male,36,Metro,2023-09-27,2024-02-24,3,3561.98,Apparel,3.9,677,3,3561.98,0
CUST-10705,Male,57,Rural,2024-08-13,2024-10-21,39,142363.77,Home Decor,4.6,437,39,142363.77,0
CUST-10706,Female,35,Metro,2023-03-05,2025-01-26,6,11228.99,Beauty,4.1,340,6,11228.99,0
CUST-10707,Male,51,Suburban,2024-07-03,2024-08-01,17,41318.65,Apparel,4.4,518,17,41318.65,0
CUST-10708,Female,64,Metro,2024-03-31,2024-08-17,17,25233.79,Beauty,5.0,502,17,25233.79,0
CUST-10709,Female,44,Urban,2023-03-02,2024-11-15,8,7305.95,Books,4.2,412,8,7305.95,0
CUST-10710,Female,65,Metro,2024-06-05,2025-09-25,4,78230.54,Electronics,4.3,98,4,78230.54,0
CUST-10711,Male,55,Rural,2024-08-20,2025-04-17,20,29981.36,Apparel,4.8,259,20,29981.36,0
CUST-10712,Female,51,Suburban,2024-03-03,2025-11-07,12,14235.87,Beauty,3.6,55,12,14235.87,0
CUST-10713,Male,38,Rural,2023-01-26,2025-12-10,23,17919.86,Books,4.5,22,23,17919.86,0
CUST-10714,Male,22,Urban,2024-06-16,2025-01-15,9,38093.85,Home Decor,5.0,351,9,38093.85,0
CUST-10715,Female,34,Suburban,2024-01-25,2025-02-07,17,34232.2,Apparel,3.6,328,17,34232.2,0
CUST-10716,Female,35,Metro,2024-01-25,2024-11-10,12,16440.8,Beauty,3.6,417,12,16440.8,0
CUST-10717,Male,24,Metro,2024-07-21,2024-08-11,19,30703.03,Beauty,4.7,508,19,30703.03,0
CUST-10718,Female,21,Suburban,2023-08-06,2024-01-28,14,10810.44,Books,4.3,704,14,10810.44,0
CUST-10719,Female,63,Metro,2023-11-25,2024-07-10,28,27304.99,Books,4.5,540,28,27304.99,0
CUST-10720,Female,25,Metro,2023-10-27,2023-12-15,21,31523.13,Beauty,4.5,748,21,31523.13,0
CUST-10721,Female,41,Urban,2023-06-30,2025-01-04,16,13338.28,Books,3.9,362,16,13338.28,0
CUST-10722,Female,64,Urban,2023-11-22,2024-09-08,21,30909.32,Beauty,4.7,480,21,30909.32,0
CUST-10723,Male,39,Urban,2023-05-31,2025-04-16,14,11065.54,Books,3.6,260,14,11065.54,0
CUST-10724,Male,21,Metro,2024-07-26,2025-12-07,31,46326.64,Beauty,4.2,25,31,46326.64,0
CUST-10725,Female,27,Suburban,2023-02-25,2024-11-22,51,194515.26,Home Decor,5.0,405,51,194515.26,0
CUST-10726,Male,41,Metro,2023-09-15,2024-10-15,11,19347.45,Beauty,4.9,443,11,19347.45,0
CUST-10727,Female,62,Urban,2023-10-01,2023-10-23,55,176943.52,Home Decor,5.0,801,55,176943.52,0
CUST-10728,Female,67,Metro,2024-01-07,2024-12-21,13,23354.28,Apparel,3.6,376,13,23354.28,0
CUST-10729,Female,46,Metro,2023-07-25,2024-06-17,13,14180.19,Books,5.0,563,13,14180.19,0
CUST-10730,Female,63,Rural,2024-01-29,2025-12-07,12,59370.56,Home Decor,3.9,25,12,59370.56,0
CUST-10731,Female,21,Suburban,2024-09-20,2025-07-05,17,25187.08,Beauty,3.7,180,17,25187.08,0
CUST-10732,Male,62,Metro,2024-06-24,2024-12-10,19,271801.27,Electronics,3.8,387,19,271801.27,0
CUST-10733,Male,32,Metro,2024-02-27,2024-03-22,11,47527.6,Home Decor,4.7,650,11,47527.6,0
CUST-10734,Male,56,Suburban,2023-03-04,2024-01-08,8,32083.36,Home Decor,4.3,724,8,32083.36,0
CUST-10735,Female,28,Urban,2023-04-10,2024-10-01,12,11359.4,Books,3.7,457,12,11359.4,0
CUST-10736,Male,25,Suburban,2023-06-13,2025-01-03,14,62922.34,Home Decor,3.5,363,14,62922.34,0
CUST-10737,Female,60,Metro,2023-06-10,2024-03-04,29,45371.62,Beauty,3.8,668,29,45371.62,0
CUST-10738,Male,40,Rural,2024-01-31,2024-10-06,28,20057.3,Books,4.1,452,28,20057.3,0
CUST-10739,Female,61,Urban,2024-02-24,2025-01-10,60,48006.54,Books,3.6,356,60,48006.54,0
CUST-10740,Male,45,Metro,2023-07-28,2023-09-03,28,32288.27,Beauty,3.7,851,28,32288.27,1
CUST-10741,Male,40,Suburban,2023-07-01,2023-07-29,32,45067.79,Apparel,4.3,887,32,45067.79,1
CUST-10742,Female,44,Metro,2024-03-27,2025-05-27,7,21918.39,Home Decor,4.0,219,7,21918.39,0
CUST-10743,Male,26,Metro,2023-10-20,2025-09-22,38,33711.49,Books,3.9,101,38,33711.49,0
CUST-10744,Male,41,Urban,2023-10-16,2024-07-15,22,15479.11,Books,4.4,535,22,15479.11,0
CUST-10745,Male,41,Suburban,2023-01-18,2025-05-22,23,350740.44,Electronics,4.3,224,23,350740.44,0
CUST-10746,Male,55,Rural,2023-11-23,2024-08-26,4,8140.52,Beauty,4.4,493,4,8140.52,0
CUST-10747,Female,34,Urban,2023-08-10,2024-08-13,5,8622.6,Apparel,4.1,506,5,8622.6,0
CUST-10748,Male,61,Metro,2023-08-07,2024-01-09,53,97419.95,Apparel,3.6,723,53,97419.95,0
CUST-10749,Male,21,Suburban,2024-05-15,2025-11-28,48,109050.49,Apparel,4.2,34,48,109050.49,0
CUST-10750,Female,24,Metro,2024-04-13,2025-12-22,26,29327.25,Books,4.3,10,26,29327.25,0
CUST-10751,Male,34,Metro,2024-12-06,2024-12-09,27,111701.03,Home Decor,3.8,388,27,111701.03,0
CUST-10752,Female,32,Urban,2023-08-20,2025-03-21,16,26104.0,Apparel,4.9,286,16,26104.0,0
CUST-10753,Male,46,Metro,2023-01-17,2024-07-25,45,705855.31,Electronics,3.7,525,45,705855.31,0
CUST-10754,Female,57,Metro,2024-08-29,2025-05-07,13,11676.11,Books,3.5,239,13,11676.11,0
CUST-10755,Female,58,Metro,2024-10-06,2025-05-07,22,38109.08,Apparel,4.0,239,22,38109.08,0
CUST-10756,Male,38,Suburban,2024-11-02,2025-08-17,8,19652.19,Apparel,5.0,137,8,19652.19,0
CUST-10757,Female,20,Suburban,2023-05-25,2024-03-20,16,30084.72,Apparel,4.5,652,16,30084.72,0
CUST-10758,Male,56,Rural,2024-04-21,2025-11-20,14,12801.69,Books,3.8,42,14,12801.69,0
CUST-10759,Female,34,Urban,2023-10-31,2025-04-04,13,24624.2,Apparel,5.0,272,13,24624.2,0
CUST-10760,Male,51,Urban,2024-01-16,2024-03-01,22,40637.75,Apparel,3.4,671,22,40637.75,0
CUST-10761,Female,39,Urban,2023-09-12,2025-05-16,8,23993.22,Beauty,3.4,230,8,23993.22,0
CUST-10762,Female,62,Urban,2023-04-23,2025-10-11,18,27482.27,Beauty,4.4,82,18,27482.27,0
CUST-10763,Male,44,Metro,2024-07-11,2024-12-08,48,166564.69,Home Decor,4.9,389,48,166564.69,0
CUST-10764,Female,36,Suburban,2024-10-25,2024-12-17,9,5782.25,Books,4.3,380,9,5782.25,0
CUST-10765,Male,48,Rural,2024-10-14,2025-12-06,6,47841.13,Home Decor,4.3,26,6,47841.13,0
CUST-10766,Male,34,Urban,2023-08-28,2025-02-15,18,71673.25,Home Decor,4.4,320,18,71673.25,0
CUST-10767,Male,63,Suburban,2023-11-19,2024-12-15,11,127421.88,Electronics,4.8,382,11,127421.88,0
CUST-10768,Female,35,Suburban,2024-03-23,2025-09-23,24,47669.85,Apparel,3.7,100,24,47669.85,0
CUST-10769,Male,64,Urban,2023-10-11,2025-11-20,25,15941.93,Books,3.8,42,25,15941.93,0
CUST-10770,Male,56,Metro,2023-06-14,2024-07-11,31,41258.4,Beauty,4.5,539,31,41258.4,0
CUST-10771,Male,27,Metro,2024-06-27,2025-11-29,22,18522.82,Books,4.1,33,22,18522.82,0
CUST-10772,Female,39,Urban,2024-06-26,2024-10-10,10,46903.14,Home Decor,5.0,448,10,46903.14,0
CUST-10773,Male,56,Suburban,2023-04-01,2024-05-21,12,193177.24,Electronics,3.6,590,12,193177.24,0
CUST-10774,Male,67,Urban,2023-09-08,2025-04-21,5,10170.11,Apparel,4.0,255,5,10170.11,0
CUST-10775,Female,56,Metro,2023-06-17,2023-07-19,29,24178.45,Books,4.2,897,29,24178.45,1
CUST-10776,Male,60,Metro,2023-01-05,2024-01-19,7,9224.34,Apparel,4.1,713,7,9224.34,0
CUST-10777,Male,25,Suburban,2024-02-21,2025-11-30,7,5515.07,Books,3.6,32,7,5515.07,0
CUST-10778,Female,20,Suburban,2024-10-11,2025-12-30,40,537153.98,Electronics,4.2,2,40,537153.98,0
CUST-10779,Male,57,Urban,2023-09-27,2025-08-14,6,24566.09,Home Decor,3.6,140,6,24566.09,0
CUST-10780,Female,27,Rural,2023-03-23,2025-09-19,19,234276.81,Electronics,3.8,104,19,234276.81,0
CUST-10781,Female,63,Metro,2024-06-29,2025-12-12,4,9565.57,Apparel,3.9,20,4,9565.57,0
CUST-10782,Female,33,Suburban,2024-01-14,2025-04-18,2,4943.83,Beauty,4.9,258,2,4943.83,0
CUST-10783,Female,34,Rural,2023-06-03,2025-02-07,10,99171.14,Electronics,4.6,328,10,99171.14,0
CUST-10784,Female,21,Urban,2024-10-07,2025-12-15,25,101341.28,Home Decor,5.0,17,25,101341.28,0
CUST-10785,Male,47,Metro,2023-07-04,2025-10-17,37,55895.77,Beauty,4.9,76,37,55895.77,0
CUST-10786,Female,34,Suburban,2023-01-02,2025-09-09,18,33502.64,Beauty,4.7,114,18,33502.64,0
CUST-10787,Male,51,Metro,2023-08-10,2025-11-18,14,27625.47,Apparel,4.2,44,14,27625.47,0
CUST-10788,Male,41,Suburban,2024-07-11,2024-10-31,23,405071.09,Electronics,3.9,427,23,405071.09,0
CUST-10789,Female,24,Urban,2024-11-16,2025-06-21,23,17174.41,Books,4.9,194,23,17174.41,0
CUST-10790,Female,55,Urban,2023-06-17,2024-02-02,33,67929.44,Apparel,4.5,699,33,67929.44,0
CUST-10791,Female,37,Metro,2023-02-27,2025-06-20,33,50581.11,Apparel,4.3,195,33,50581.11,0
CUST-10792,Female,23,Metro,2024-05-20,2025-05-09,17,334014.5,Electronics,4.0,237,17,334014.5,0
CUST-10793,Male,62,Metro,2023-02-26,2023-08-05,40,32040.67,Books,4.9,880,40,32040.67,1
CUST-10794,Male,58,Urban,2023-04-06,2024-06-06,22,17085.58,Books,4.6,574,22,17085.58,0
CUST-10795,Female,63,Rural,2023-12-24,2024-07-25,9,15241.51,Apparel,3.9,525,9,15241.51,0
CUST-10796,Female,65,Metro,2024-02-10,2024-12-23,22,17086.37,Books,4.9,374,22,17086.37,0
CUST-10797,Female,55,Metro,2023-07-31,2024-10-02,7,11777.4,Beauty,3.7,456,7,11777.4,0
CUST-10798,Male,31,Metro,2024-09-29,2025-10-14,22,43446.35,Apparel,3.4,79,22,43446.35,0
CUST-10799,Female,62,Suburban,2023-02-27,2025-01-03,6,27078.68,Home Decor,4.1,363,6,27078.68,0
CUST-10800,Female,59,Metro,2024-08-08,2025-04-07,7,9326.34,Beauty,3.9,269,7,9326.34,0
CUST-10801,Female,46,Urban,2024-04-25,2025-01-04,4,65970.53,Electronics,4.9,362,4,65970.53,0
CUST-10802,Male,58,Suburban,2024-07-18,2025-07-13,17,76715.05,Home Decor,3.8,172,17,76715.05,0
CUST-10803,Female,27,Metro,2024-07-16,2025-02-17,12,44972.44,Home Decor,3.8,318,12,44972.44,0
CUST-10804,Female,59,Urban,2023-03-12,2023-12-07,12,208240.45,Electronics,3.8,756,12,208240.45,0
CUST-10805,Male,42,Metro,2024-06-18,2025-10-25,28,61547.62,Apparel,3.6,68,28,61547.62,0
CUST-10806,Female,30,Urban,2024-08-24,2025-11-28,26,39860.76,Beauty,3.9,34,26,39860.76,0
CUST-10807,Male,57,Urban,2023-12-01,2024-12-28,12,20274.82,Beauty,3.8,369,12,20274.82,0
CUST-10808,Female,31,Urban,2024-12-15,2025-01-18,7,139331.68,Electronics,4.2,348,7,139331.68,0
CUST-10809,Male,68,Metro,2023-12-22,2024-03-22,1,1020.74,Apparel,5.0,650,1,1020.74,0
CUST-10810,Female,68,Urban,2023-10-06,2024-05-12,10,8811.81,Books,4.0,599,10,8811.81,0
CUST-10811,Male,65,Metro,2024-10-30,2025-04-29,29,48287.52,Beauty,4.1,247,29,48287.52,0
CUST-10812,Male,50,Urban,2023-08-11,2025-11-01,30,37335.12,Beauty,3.7,61,30,37335.12,0
CUST-10813,Female,58,Metro,2023-12-18,2025-02-14,10,15666.66,Beauty,4.4,321,10,15666.66,0
CUST-10814,Male,25,Rural,2023-07-03,2025-11-29,10,14705.88,Apparel,3.9,33,10,14705.88,0
CUST-10815,Male,63,Suburban,2023-08-26,2023-11-24,13,9213.08,Books,4.8,769,13,9213.08,1
CUST-10816,Male,19,Rural,2024-10-12,2024-10-15,20,15796.91,Books,4.2,443,20,15796.91,0
CUST-10817,Female,43,Rural,2024-10-01,2024-12-19,29,23160.35,Books,4.9,378,29,23160.35,0
CUST-10818,Female,50,Metro,2023-08-24,2025-03-11,18,16767.19,Books,3.5,296,18,16767.19,0
CUST-10819,Male,57,Suburban,2024-09-23,2025-09-30,13,23385.23,Beauty,4.3,93,13,23385.23,0
CUST-10820,Female,31,Metro,2023-07-01,2025-01-21,15,82464.43,Home Decor,4.8,345,15,82464.43,0
CUST-10821,Female,68,Rural,2024-09-08,2024-12-12,4,84711.31,Electronics,3.6,385,4,84711.31,0
CUST-10822,Female,25,Metro,2023-07-07,2025-07-09,6,58094.94,Electronics,4.1,176,6,58094.94,0
CUST-10823,Female,18,Metro,2023-01-26,2025-03-22,17,16252.66,Books,3.4,285,17,16252.66,0
CUST-10824,Female,53,Suburban,2024-01-28,2025-12-02,13,23608.64,Apparel,3.6,30,13,23608.64,0
CUST-10825,Male,38,Suburban,2024-07-14,2025-02-23,10,53089.24,Home Decor,4.6,312,10,53089.24,0
CUST-10826,Female,38,Rural,2023-12-05,2025-08-31,17,13633.49,Books,4.3,123,17,13633.49,0
CUST-10827,Female,18,Urban,2023-11-19,2025-12-04,19,65779.7,Home Decor,3.5,28,19,65779.7,0
CUST-10828,Female,44,Metro,2024-05-03,2025-04-16,14,31433.46,Apparel,3.7,260,14,31433.46,0
CUST-10829,Male,37,Suburban,2023-11-08,2025-03-15,9,41335.96,Home Decor,4.5,292,9,41335.96,0
CUST-10830,Male,56,Urban,2024-12-29,2025-07-13,21,69362.65,Home Decor,4.9,172,21,69362.65,0
CUST-10831,Male,21,Metro,2024-01-20,2025-02-22,22,33739.0,Beauty,4.0,313,22,33739.0,0
CUST-10832,Male,45,Metro,2023-07-23,2024-08-15,19,301237.39,Electronics,3.4,504,19,301237.39,0
CUST-10833,Female,48,Metro,2023-05-02,2024-04-13,7,5338.1,Books,3.6,628,7,5338.1,0
CUST-10834,Male,43,Urban,2024-03-09,2024-11-09,17,33891.46,Beauty,4.8,418,17,33891.46,0
CUST-10835,Female,60,Rural,2024-01-11,2025-03-04,11,38206.21,Home Decor,3.7,303,11,38206.21,0
CUST-10836,Female,55,Urban,2024-09-13,2025-09-27,18,15212.37,Books,3.5,96,18,15212.37,0
CUST-10837,Female,51,Metro,2024-07-20,2025-05-09,19,43985.44,Apparel,5.0,237,19,43985.44,0
CUST-10838,Female,32,Rural,2024-03-13,2024-12-15,17,37127.84,Apparel,4.5,382,17,37127.84,0
CUST-10839,Male,31,Urban,2023-11-08,2024-12-19,10,8924.31,Books,3.5,378,10,8924.31,0
CUST-10840,Male,28,Metro,2024-05-03,2025-08-29,14,18042.05,Beauty,4.7,125,14,18042.05,0
CUST-10841,Male,34,Metro,2024-04-26,2025-03-22,13,45839.63,Home Decor,4.3,285,13,45839.63,0
CUST-10842,Female,27,Metro,2024-02-16,2025-09-23,11,122787.87,Electronics,4.6,100,11,122787.87,0
CUST-10843,Female,64,Urban,2023-12-14,2025-09-14,28,89523.97,Home Decor,4.4,109,28,89523.97,0
CUST-10844,Female,45,Metro,2023-08-27,2023-12-09,20,30790.02,Beauty,3.8,754,20,30790.02,0
CUST-10845,Male,64,Urban,2024-01-09,2025-11-30,47,677035.27,Electronics,3.7,32,47,677035.27,0
CUST-10846,Female,52,Suburban,2023-03-15,2025-01-27,14,28634.52,Apparel,4.5,339,14,28634.52,0
CUST-10847,Male,67,Metro,2024-04-09,2025-06-05,15,73927.03,Home Decor,4.1,210,15,73927.03,0
CUST-10848,Male,47,Suburban,2023-12-01,2024-02-13,10,20547.08,Beauty,4.9,688,10,20547.08,0
CUST-10849,Male,23,Urban,2024-10-25,2025-10-23,8,5885.65,Books,5.0,70,8,5885.65,0
CUST-10850,Female,33,Suburban,2023-04-27,2023-10-18,23,16165.82,Books,3.9,806,23,16165.82,1
CUST-10851,Female,22,Suburban,2024-04-23,2025-05-24,41,155935.47,Home Decor,4.8,222,41,155935.47,0
CUST-10852,Male,69,Urban,2023-03-02,2023-12-22,9,22305.27,Apparel,3.4,741,9,22305.27,0
CUST-10853,Female,66,Metro,2023-04-13,2025-11-30,30,44545.26,Apparel,4.0,32,30,44545.26,0
CUST-10854,Female,26,Metro,2024-09-10,2025-12-24,9,122540.97,Electronics,3.9,8,9,122540.97,0
CUST-10855,Male,46,Urban,2024-03-08,2024-09-24,33,54244.67,Beauty,4.2,464,33,54244.67,0
CUST-10856,Male,22,Metro,2023-03-16,2025-09-17,19,10824.64,Books,4.6,106,19,10824.64,0
CUST-10857,Male,31,Urban,2024-11-01,2025-11-23,6,70561.88,Electronics,4.6,39,6,70561.88,0
CUST-10858,Male,32,Metro,2024-09-23,2025-04-02,5,25830.73,Home Decor,4.3,274,5,25830.73,0
CUST-10859,Male,23,Urban,2024-10-30,2024-11-03,15,24902.99,Beauty,4.9,424,15,24902.99,0
CUST-10860,Female,62,Metro,2023-01-06,2024-10-31,24,26892.43,Beauty,3.6,427,24,26892.43,0
CUST-10861,Female,35,Metro,2023-11-21,2024-01-08,18,9751.98,Books,3.6,724,18,9751.98,1
CUST-10862,Male,28,Metro,2023-01-11,2024-04-12,14,33108.98,Apparel,4.0,629,14,33108.98,0
CUST-10863,Female,42,Metro,2024-10-17,2025-09-07,8,23176.63,Apparel,4.2,116,8,23176.63,0
CUST-10864,Male,24,Urban,2023-08-09,2024-03-14,27,103228.16,Home Decor,3.5,658,27,103228.16,0
CUST-10865,Female,58,Urban,2023-07-01,2024-01-31,14,10952.33,Books,4.7,701,14,10952.33,0
CUST-10866,Female,32,Metro,2024-03-25,2024-11-28,6,5408.12,Beauty,4.9,399,6,5408.12,0
CUST-10867,Female,60,Urban,2023-03-19,2023-10-26,9,8294.7,Books,3.8,798,9,8294.7,1
CUST-10868,Male,36,Urban,2024-06-22,2024-08-19,40,68414.94,Beauty,4.6,500,40,68414.94,0
CUST-10869,Male,64,Suburban,2023-04-14,2025-10-22,14,205541.02,Electronics,4.5,71,14,205541.02,0
CUST-10870,Female,19,Metro,2023-06-24,2025-01-13,16,18922.28,Beauty,4.9,353,16,18922.28,0
CUST-10871,Female,31,Suburban,2024-09-30,2025-06-04,7,10672.94,Beauty,4.1,211,7,10672.94,0
CUST-10872,Female,62,Urban,2023-07-18,2025-02-28,63,221407.67,Home Decor,4.3,307,63,221407.67,0
CUST-10873,Female,36,Metro,2023-12-19,2024-03-18,12,26931.32,Apparel,4.7,654,12,26931.32,0
CUST-10874,Female,64,Urban,2023-09-10,2023-11-30,13,11526.91,Books,4.0,763,13,11526.91,1
CUST-10875,Female,56,Urban,2023-10-02,2025-07-22,12,25017.86,Apparel,4.7,163,12,25017.86,0
CUST-10876,Female,61,Suburban,2023-06-13,2025-09-02,36,488010.31,Electronics,4.9,121,36,488010.31,0
CUST-10877,Female,55,Urban,2024-01-01,2025-04-10,9,137114.47,Electronics,4.4,266,9,137114.47,0
CUST-10878,Male,48,Metro,2024-04-19,2024-09-12,15,74892.43,Home Decor,4.5,476,15,74892.43,0
CUST-10879,Male,26,Suburban,2023-08-19,2023-09-08,17,50313.48,Home Decor,4.9,846,17,50313.48,0
CUST-10880,Female,51,Rural,2023-02-03,2023-12-09,18,294435.95,Electronics,4.3,754,18,294435.95,0
CUST-10881,Male,63,Urban,2024-05-16,2025-12-08,23,38111.91,Beauty,4.0,24,23,38111.91,0
CUST-10882,Male,58,Metro,2024-03-19,2024-08-21,12,21800.95,Apparel,3.6,498,12,21800.95,0
CUST-10883,Female,26,Suburban,2023-12-13,2024-09-15,27,526669.59,Electronics,3.5,473,27,526669.59,0
CUST-10884,Male,35,Suburban,2023-01-29,2024-07-16,6,97496.98,Electronics,4.6,534,6,97496.98,0
CUST-10885,Male,29,Rural,2024-12-18,2025-10-19,19,26958.07,Beauty,3.9,74,19,26958.07,0
CUST-10886,Female,60,Urban,2023-09-11,2025-05-18,11,9320.69,Books,3.8,228,11,9320.69,0
CUST-10887,Male,33,Metro,2024-02-16,2025-09-10,6,14481.95,Apparel,4.2,113,6,14481.95,0
CUST-10888,Male,42,Metro,2024-01-25,2024-04-19,20,27784.39,Beauty,4.5,622,20,27784.39,0
CUST-10889,Male,33,Rural,2024-05-11,2025-04-13,22,75187.18,Home Decor,4.8,263,22,75187.18,0
CUST-10890,Male,61,Rural,2023-01-30,2025-10-08,29,22634.02,Books,3.7,85,29,22634.02,0
CUST-10891,Male,48,Suburban,2023-08-09,2024-11-29,19,14534.71,Books,3.9,398,19,14534.71,0
CUST-10892,Female,65,Suburban,2023-05-10,2024-01-25,8,5380.41,Books,4.8,707,8,5380.41,0
CUST-10893,Male,55,Urban,2024-07-05,2025-09-17,19,60058.79,Home Decor,4.5,106,19,60058.79,0
CUST-10894,Female,62,Metro,2023-11-22,2025-02-22,25,381446.79,Electronics,3.9,313,25,381446.79,0
CUST-10895,Female,33,Suburban,2023-04-11,2024-09-17,21,14377.27,Books,3.6,471,21,14377.27,0
CUST-10896,Female,54,Urban,2023-03-16,2025-07-17,13,13141.61,Books,4.4,168,13,13141.61,0
CUST-10897,Male,37,Urban,2024-05-26,2025-07-08,9,12063.81,Apparel,4.0,177,9,12063.81,0
CUST-10898,Female,58,Rural,2023-12-03,2024-01-21,12,8278.32,Books,4.4,711,12,8278.32,0
CUST-10899,Female,23,Rural,2024-04-18,2025-10-10,11,16654.29,Apparel,4.7,83,11,16654.29,0
CUST-10900,Female,68,Suburban,2023-01-29,2025-07-01,29,51690.65,Apparel,4.1,184,29,51690.65,0
CUST-10901,Female,19,Metro,2024-05-24,2024-07-22,7,13456.35,Apparel,4.6,528,7,13456.35,0
CUST-10902,Female,35,Urban,2023-06-16,2025-03-20,28,66732.21,Apparel,4.0,287,28,66732.21,0
CUST-10903,Female,26,Metro,2024-10-31,2025-03-19,26,371534.53,Electronics,3.8,288,26,371534.53,0
CUST-10904,Female,30,Rural,2023-09-23,2023-11-25,34,128177.79,Home Decor,4.3,768,34,128177.79,0
CUST-10905,Male,33,Urban,2024-08-08,2025-11-07,13,21357.73,Beauty,3.9,55,13,21357.73,0
CUST-10906,Male,48,Suburban,2024-08-16,2025-09-21,23,91422.27,Home Decor,4.8,102,23,91422.27,0
CUST-10907,Female,45,Suburban,2024-07-23,2024-09-23,16,56518.88,Home Decor,5.0,465,16,56518.88,0
CUST-10908,Male,25,Metro,2023-03-25,2025-06-12,12,186691.38,Electronics,3.9,203,12,186691.38,0
CUST-10909,Female,29,Metro,2024-06-21,2024-11-14,29,482041.7,Electronics,3.6,413,29,482041.7,0
CUST-10910,Male,39,Urban,2024-11-16,2025-07-16,19,28548.08,Apparel,3.4,169,19,28548.08,0
CUST-10911,Female,61,Metro,2023-04-03,2024-10-31,18,29738.18,Apparel,4.5,427,18,29738.18,0
CUST-10912,Male,59,Metro,2024-02-06,2024-02-06,8,10621.43,Apparel,4.5,695,8,10621.43,0
CUST-10913,Female,37,Urban,2024-07-31,2025-09-13,18,61920.84,Home Decor,3.6,110,18,61920.84,0
CUST-10914,Male,43,Rural,2024-01-25,2024-11-14,23,73467.05,Home Decor,3.5,413,23,73467.05,0
CUST-10915,Female,57,Urban,2024-07-12,2025-06-20,17,29445.11,Apparel,4.7,195,17,29445.11,0
CUST-10916,Male,67,Metro,2024-05-29,2025-04-14,14,220956.58,Electronics,4.3,262,14,220956.58,0
CUST-10917,Female,53,Urban,2023-12-02,2024-10-28,29,102977.42,Home Decor,3.7,430,29,102977.42,0
CUST-10918,Female,56,Suburban,2023-12-19,2024-01-18,16,70898.85,Home Decor,4.4,714,16,70898.85,0
CUST-10919,Female,49,Metro,2024-11-02,2025-10-06,20,16168.3,Books,3.9,87,20,16168.3,0
CUST-10920,Male,48,Metro,2024-06-20,2025-03-14,11,20745.16,Beauty,4.3,293,11,20745.16,0
CUST-10921,Female,30,Rural,2024-07-11,2024-12-25,13,219618.66,Electronics,4.0,372,13,219618.66,0
