MatchID,Date,TeamA,TeamB,TeamA_Score,TeamB_Score,Possession_TeamA,Shots_TeamA,WinProbability,Outcome
MCH-0971,2025-03-01,Gladiators,Centurions,1,0,62,6,0.5,Team A Win
MCH-0972,2025-06-29,Ironclads,Titans,3,1,55,12,0.5,Team A Win
MCH-0973,2025-03-15,Knights,Thunderbolts,2,2,60,14,0.35,Draw
MCH-0974,2025-08-06,Ironclads,Titans,1,2,56,14,0.5,Team B Win
MCH-0975,2025-05-19,Titans,Ironclads,1,2,58,6,0.5,Team B Win
MCH-0976,2025-08-28,Gladiators,Thunderbolts,4,0,40,16,0.35,Team A Win
MCH-0977,2025-12-12,Knights,Ironclads,1,0,56,6,0.5,Team A Win
MCH-0978,2025-06-22,Thunderbolts,Titans,2,0,43,11,0.65,Team A Win
MCH-0979,2025-05-21,Strikers,Ironclads,2,2,58,9,0.5,Draw
MCH-0980,2025-01-10,Titans,Knights,1,0,43,11,0.5,Team A Win
MCH-0981,2025-12-16,Centurions,Strikers,3,0,57,9,0.5,Team A Win
MCH-0982,2025-06-03,Thunderbolts,Wizards,1,2,64,14,0.65,Team B Win
MCH-0983,2025-05-10,Thunderbolts,Phoenix FC,2,0,50,18,0.65,Team A Win
MCH-0984,2025-11-26,Wizards,Phoenix FC,0,2,51,9,0.5,Team B Win
MCH-0985,2025-08-05,Thunderbolts,Knights,0,1,43,8,0.65,Team B Win
MCH-0986,2025-04-09,Titans,Strikers,3,0,40,9,0.5,Team A Win
MCH-0987,2025-03-29,Thunderbolts,Centurions,0,1,58,16,0.65,Team B Win
MCH-0988,2025-02-20,Phoenix FC,Thunderbolts,0,1,57,6,0.35,Team B Win
MCH-0989,2025-06-18,Wizards,Strikers,2,2,43,14,0.5,Draw
MCH-0990,2025-09-18,Phoenix FC,Wizards,0,2,61,14,0.5,Team B Win
MCH-0991,2025-12-10,Strikers,Gladiators,2,4,51,15,0.5,Team B Win
MCH-0992,2025-09-06,Ironclads,Titans,0,3,40,15,0.5,Team B Win
MCH-0993,2025-10-16,Knights,Wizards,1,3,52,9,0.5,Team B Win
MCH-0994,2025-01-16,Knights,Strikers,0,3,58,11,0.5,Team B Win
MCH-0995,2025-06-27,Gladiators,Vipers,2,1,55,10,0.5,Team A Win
MCH-0996,2025-09-27,Centurions,Phoenix FC,4,1,43,13,0.5,Team A Win
MCH-0997,2025-11-15,Gladiators,Knights,1,2,58,7,0.5,Team B Win
MCH-0998,2025-01-12,Wizards,Phoenix FC,4,0,42,19,0.5,Team A Win
MCH-0999,2025-01-13,Vipers,Ironclads,4,2,46,17,0.5,Team A Win
MCH-1000,2025-08-15,Titans,Thunderbolts,0,0,58,18,0.35,Draw
MCH-1001,2025-01-28,Thunderbolts,Gladiators,2,1,61,12,0.65,Team A Win
MCH-1002,2025-09-15,Knights,Gladiators,1,0,63,8,0.5,Team A Win
MCH-1003,2025-11-10,Thunderbolts,Knights,0,2,48,6,0.65,Team B Win
MCH-1004,2025-10-27,Strikers,Vipers,4,1,57,18,0.5,Team A Win
MCH-1005,2025-02-26,Strikers,Knights,3,4,48,5,0.5,Team B Win
MCH-1006,2025-05-09,Centurions,Vipers,0,2,60,16,0.5,Team B Win
MCH-1007,2025-01-31,Thunderbolts,Knights,2,3,36,13,0.65,Team B Win
MCH-1008,2025-10-23,Centurions,Thunderbolts,0,1,35,7,0.35,Team B Win
MCH-1009,2025-03-25,Ironclads,Vipers,2,1,37,8,0.5,Team A Win
MCH-1010,2025-02-06,Knights,Strikers,4,0,39,6,0.5,Team A Win
MCH-1011,2025-11-11,Thunderbolts,Knights,2,1,35,15,0.65,Team A Win
MCH-1012,2025-09-24,Gladiators,Strikers,1,3,64,9,0.5,Team B Win
MCH-1013,2025-09-23,Centurions,Wizards,0,4,48,14,0.5,Team B Win
MCH-1014,2025-02-12,Phoenix FC,Knights,3,1,48,18,0.5,Team A Win
MCH-1015,2025-07-23,Knights,Thunderbolts,1,0,49,12,0.35,Team A Win
MCH-1016,2025-07-28,Gladiators,Strikers,1,0,58,7,0.5,Team A Win
MCH-1017,2025-12-14,Phoenix FC,Thunderbolts,1,0,42,10,0.35,Team A Win
MCH-1018,2025-11-17,Titans,Gladiators,0,2,58,11,0.5,Team B Win
MCH-1019,2025-03-16,Knights,Phoenix FC,3,4,64,11,0.5,Team B Win
MCH-1020,2025-12-02,Thunderbolts,Ironclads,1,0,45,16,0.65,Team A Win
MCH-1021,2025-05-31,Ironclads,Vipers,1,0,56,12,0.5,Team A Win
MCH-1022,2025-12-11,Titans,Centurions,3,1,44,19,0.5,Team A Win
MCH-1023,2025-11-26,Ironclads,Phoenix FC,0,2,58,9,0.5,Team B Win
MCH-1024,2025-02-26,Thunderbolts,Titans,0,0,45,8,0.65,Draw
MCH-1025,2025-08-08,Centurions,Knights,2,0,62,8,0.5,Team A Win
MCH-1026,2025-09-03,Thunderbolts,Titans,1,0,38,15,0.65,Team A Win
MCH-1027,2025-08-16,Gladiators,Strikers,2,0,35,16,0.5,Team A Win
MCH-1028,2025-08-22,Phoenix FC,Knights,2,3,62,12,0.5,Team B Win
MCH-1029,2025-07-02,Wizards,Strikers,0,1,58,7,0.5,Team B Win
MCH-1030,2025-05-27,Strikers,Thunderbolts,1,2,47,7,0.35,Team B Win
MCH-1031,2025-01-30,Knights,Wizards,2,0,64,13,0.5,Team A Win
MCH-1032,2025-08-25,Vipers,Titans,3,4,47,7,0.5,Team B Win
MCH-1033,2025-12-08,Phoenix FC,Gladiators,2,0,49,5,0.5,Team A Win
MCH-1034,2025-06-21,Thunderbolts,Centurions,3,1,37,10,0.65,Team A Win
MCH-1035,2025-02-04,Wizards,Ironclads,2,2,45,16,0.5,Draw
MCH-1036,2025-01-02,Ironclads,Thunderbolts,0,1,45,19,0.35,Team B Win
MCH-1037,2025-12-14,Thunderbolts,Centurions,2,4,49,5,0.65,Team B Win
MCH-1038,2025-03-31,Strikers,Thunderbolts,0,1,43,13,0.35,Team B Win
MCH-1039,2025-10-20,Wizards,Ironclads,1,0,56,12,0.5,Team A Win
MCH-1040,2025-09-12,Ironclads,Thunderbolts,1,0,45,12,0.35,Team A Win
MCH-1041,2025-12-23,Ironclads,Strikers,2,1,43,17,0.5,Team A Win
MCH-1042,2025-11-03,Strikers,Thunderbolts,1,2,52,10,0.35,Team B Win
MCH-1043,2025-10-09,Titans,Knights,0,1,47,12,0.5,Team B Win
MCH-1044,2025-09-10,Titans,Thunderbolts,2,3,38,13,0.35,Team B Win
MCH-1045,2025-05-25,Thunderbolts,Gladiators,1,2,56,12,0.65,Team B Win
MCH-1046,2025-08-29,Knights,Centurions,2,0,60,13,0.5,Team A Win
MCH-1047,2025-05-26,Centurions,Gladiators,2,1,61,17,0.5,Team A Win
MCH-1048,2025-02-15,Knights,Strikers,2,0,61,19,0.5,Team A Win
MCH-1049,2025-04-18,Titans,Ironclads,3,2,49,12,0.5,Team A Win
MCH-1050,2025-05-23,Centurions,Gladiators,0,2,38,13,0.5,Team B Win
MCH-1051,2025-08-10,Wizards,Knights,0,4,36,12,0.5,Team B Win
MCH-1052,2025-03-09,Titans,Centurions,3,2,35,15,0.5,Team A Win
MCH-1053,2025-04-19,Titans,Centurions,2,1,38,11,0.5,Team A Win
MCH-1054,2025-12-28,Centurions,Vipers,3,1,63,6,0.5,Team A Win
MCH-1055,2025-08-01,Ironclads,Vipers,2,2,45,12,0.5,Draw
MCH-1056,2025-07-08,Vipers,Strikers,0,1,43,18,0.5,Team B Win
MCH-1057,2025-03-02,Wizards,Strikers,1,3,63,6,0.5,Team B Win
MCH-1058,2025-05-02,Vipers,Knights,2,1,61,13,0.5,Team A Win
MCH-1059,2025-07-08,Strikers,Wizards,0,2,58,10,0.5,Team B Win
MCH-1060,2025-05-10,Strikers,Knights,1,0,58,8,0.5,Team A Win
MCH-1061,2025-09-05,Wizards,Phoenix FC,3,1,53,9,0.5,Team A Win
MCH-1062,2025-07-30,Strikers,Thunderbolts,1,1,46,5,0.35,Draw
MCH-1063,2025-04-30,Knights,Ironclads,1,0,61,19,0.5,Team A Win
MCH-1064,2025-10-23,Centurions,Ironclads,1,0,64,6,0.5,Team A Win
MCH-1065,2025-06-12,Ironclads,Centurions,2,3,38,8,0.5,Team B Win
MCH-1066,2025-12-12,Knights,Gladiators,1,0,55,8,0.5,Team A Win
MCH-1067,2025-11-01,Thunderbolts,Wizards,0,4,63,15,0.65,Team B Win
MCH-1068,2025-01-24,Centurions,Phoenix FC,2,0,50,6,0.5,Team A Win
MCH-1069,2025-10-28,Knights,Wizards,3,2,61,9,0.5,Team A Win
MCH-1070,2025-04-10,Wizards,Vipers,4,2,63,13,0.5,Team A Win
MCH-1071,2025-02-17,Strikers,Ironclads,0,1,54,14,0.5,Team B Win
MCH-1072,2025-09-05,Phoenix FC,Thunderbolts,2,2,56,15,0.35,Draw
MCH-1073,2025-05-27,Phoenix FC,Strikers,0,0,40,14,0.5,Draw
MCH-1074,2025-01-12,Titans,Ironclads,1,0,35,6,0.5,Team A Win
MCH-1075,2025-02-10,Thunderbolts,Wizards,4,0,41,7,0.65,Team A Win
MCH-1076,2025-08-07,Vipers,Ironclads,0,1,51,5,0.5,Team B Win
MCH-1077,2025-08-26,Vipers,Gladiators,0,1,54,14,0.5,Team B Win
MCH-1078,2025-05-29,Vipers,Knights,0,0,53,5,0.5,Draw
MCH-1079,2025-12-04,Thunderbolts,Strikers,4,3,44,15,0.65,Team A Win
MCH-1080,2025-07-25,Titans,Vipers,1,0,36,5,0.5,Team A Win
MCH-1081,2025-01-29,Centurions,Wizards,2,4,47,5,0.5,Team B Win
MCH-1082,2025-12-23,Thunderbolts,Gladiators,4,0,37,14,0.65,Team A Win
MCH-1083,2025-03-03,Thunderbolts,Gladiators,3,0,64,7,0.65,Team A Win
MCH-1084,2025-01-18,Vipers,Knights,1,0,53,9,0.5,Team A Win
MCH-1085,2025-02-23,Gladiators,Vipers,0,3,37,5,0.5,Team B Win
MCH-1086,2025-10-17,Centurions,Strikers,3,1,35,9,0.5,Team A Win
MCH-1087,2025-01-12,Knights,Thunderbolts,4,1,45,17,0.35,Team A Win
MCH-1088,2025-05-01,Ironclads,Vipers,2,1,60,16,0.5,Team A Win
MCH-1089,2025-09-13,Centurions,Wizards,0,1,41,19,0.5,Team B Win
MCH-1090,2025-02-13,Strikers,Vipers,4,1,58,7,0.5,Team A Win
MCH-1091,2025-05-28,Titans,Wizards,1,3,46,15,0.5,Team B Win
MCH-1092,2025-12-11,Phoenix FC,Ironclads,0,2,46,7,0.5,Team B Win
MCH-1093,2025-05-06,Phoenix FC,Vipers,0,4,48,17,0.5,Team B Win
MCH-1094,2025-01-24,Strikers,Titans,4,0,47,5,0.5,Team A Win
MCH-1095,2025-04-23,Knights,Centurions,1,0,60,9,0.5,Team A Win
MCH-1096,2025-01-16,Knights,Vipers,0,2,53,5,0.5,Team B Win
MCH-1097,2025-10-04,Centurions,Wizards,1,3,59,16,0.5,Team B Win
MCH-1098,2025-10-29,Knights,Wizards,0,3,61,6,0.5,Team B Win
MCH-1099,2025-02-25,Strikers,Thunderbolts,4,2,43,6,0.35,Team A Win
MCH-1100,2025-07-23,Knights,Titans,2,3,38,9,0.5,Team B Win
MCH-1101,2025-12-13,Phoenix FC,Gladiators,1,0,48,17,0.5,Team A Win
MCH-1102,2025-02-20,Gladiators,Centurions,2,0,36,17,0.5,Team A Win
MCH-1103,2025-08-26,Centurions,Gladiators,3,1,41,11,0.5,Team A Win
MCH-1104,2025-10-22,Ironclads,Wizards,0,4,43,6,0.5,Team B Win
MCH-1105,2025-03-03,Strikers,Gladiators,0,2,43,17,0.5,Team B Win
MCH-1106,2025-10-10,Vipers,Strikers,2,1,55,8,0.5,Team A Win
MCH-1107,2025-09-26,Gladiators,Wizards,4,0,54,12,0.5,Team A Win
MCH-1108,2025-06-04,Ironclads,Gladiators,1,0,48,18,0.5,Team A Win
MCH-1109,2025-01-31,Knights,Thunderbolts,3,2,35,18,0.35,Team A Win
MCH-1110,2025-09-17,Wizards,Thunderbolts,4,1,61,19,0.35,Team A Win
MCH-1111,2025-08-03,Gladiators,Strikers,1,4,60,6,0.5,Team B Win
MCH-1112,2025-04-07,Wizards,Ironclads,2,0,42,5,0.5,Team A Win
MCH-1113,2025-05-21,Knights,Ironclads,0,2,48,7,0.5,Team B Win
MCH-1114,2025-05-27,Knights,Wizards,0,0,53,9,0.5,Draw
MCH-1115,2025-08-07,Wizards,Gladiators,3,4,62,5,0.5,Team B Win
MCH-1116,2025-05-12,Gladiators,Strikers,2,0,52,17,0.5,Team A Win
MCH-1117,2025-05-31,Ironclads,Phoenix FC,4,3,48,13,0.5,Team A Win
MCH-1118,2025-02-27,Phoenix FC,Wizards,1,3,50,16,0.5,Team B Win
MCH-1119,2025-12-06,Strikers,Wizards,2,4,49,17,0.5,Team B Win
MCH-1120,2025-05-20,Strikers,Centurions,1,4,53,16,0.5,Team B Win
MCH-1121,2025-01-05,Strikers,Wizards,4,3,57,12,0.5,Team A Win
MCH-1122,2025-01-19,Knights,Phoenix FC,0,1,42,9,0.5,Team B Win
MCH-1123,2025-12-09,Wizards,Thunderbolts,2,4,35,16,0.35,Team B Win
MCH-1124,2025-07-25,Phoenix FC,Wizards,1,2,51,11,0.5,Team B Win
MCH-1125,2025-04-29,Wizards,Phoenix FC,3,0,58,17,0.5,Team A Win
MCH-1126,2025-05-10,Thunderbolts,Centurions,1,0,63,8,0.65,Team A Win
MCH-1127,2025-02-08,Knights,Wizards,3,2,58,8,0.5,Team A Win
MCH-1128,2025-02-05,Titans,Knights,0,2,42,11,0.5,Team B Win
MCH-1129,2025-07-23,Knights,Centurions,1,4,45,7,0.5,Team B Win
MCH-1130,2025-06-18,Knights,Strikers,0,2,51,10,0.5,Team B Win
MCH-1131,2025-03-07,Titans,Ironclads,2,2,54,13,0.5,Draw
MCH-1132,2025-02-17,Thunderbolts,Strikers,2,2,44,12,0.65,Draw
MCH-1133,2025-04-14,Strikers,Phoenix FC,1,3,61,17,0.5,Team B Win
MCH-1134,2025-04-18,Strikers,Thunderbolts,0,1,47,9,0.35,Team B Win
MCH-1135,2025-05-01,Centurions,Wizards,2,1,55,15,0.5,Team A Win
MCH-1136,2025-06-20,Titans,Vipers,0,0,41,15,0.5,Draw
MCH-1137,2025-08-28,Knights,Titans,3,4,38,13,0.5,Team B Win
MCH-1138,2025-07-04,Knights,Vipers,0,0,54,18,0.5,Draw
MCH-1139,2025-07-26,Thunderbolts,Titans,3,0,56,5,0.65,Team A Win
MCH-1140,2025-09-20,Titans,Phoenix FC,0,2,46,8,0.5,Team B Win
MCH-1141,2025-06-18,Phoenix FC,Wizards,1,3,40,12,0.5,Team B Win
MCH-1142,2025-06-21,Strikers,Thunderbolts,2,1,51,19,0.35,Team A Win
MCH-1143,2025-10-30,Titans,Gladiators,1,0,61,5,0.5,Team A Win
MCH-1144,2025-11-30,Centurions,Gladiators,1,4,56,6,0.5,Team B Win
MCH-1145,2025-11-03,Vipers,Thunderbolts,1,0,50,12,0.35,Team A Win
MCH-1146,2025-02-19,Gladiators,Wizards,2,3,44,9,0.5,Team B Win
MCH-1147,2025-01-20,Thunderbolts,Wizards,2,1,45,8,0.65,Team A Win
MCH-1148,2025-08-01,Centurions,Ironclads,1,4,55,11,0.5,Team B Win
MCH-1149,2025-09-24,Knights,Centurions,2,1,39,10,0.5,Team A Win
MCH-1150,2025-08-15,Knights,Ironclads,2,0,63,7,0.5,Team A Win
MCH-1151,2025-02-21,Wizards,Titans,3,4,48,10,0.5,Team B Win
MCH-1152,2025-04-25,Vipers,Strikers,0,2,57,10,0.5,Team B Win
MCH-1153,2025-08-21,Ironclads,Strikers,3,0,64,15,0.5,Team A Win
MCH-1154,2025-01-06,Vipers,Titans,1,0,45,15,0.5,Team A Win
MCH-1155,2025-06-23,Titans,Knights,0,1,59,7,0.5,Team B Win
MCH-1156,2025-10-18,Ironclads,Wizards,3,0,45,15,0.5,Team A Win
MCH-1157,2025-07-01,Phoenix FC,Titans,2,4,58,11,0.5,Team B Win
MCH-1158,2025-05-27,Titans,Vipers,2,3,58,15,0.5,Team B Win
MCH-1159,2025-03-18,Gladiators,Centurions,4,1,58,13,0.5,Team A Win
MCH-1160,2025-09-08,Phoenix FC,Ironclads,2,1,46,16,0.5,Team A Win
MCH-1161,2025-03-05,Strikers,Titans,2,3,63,7,0.5,Team B Win
MCH-1162,2025-07-25,Centurions,Gladiators,2,1,42,14,0.5,Team A Win
MCH-1163,2025-10-28,Phoenix FC,Knights,0,1,57,5,0.5,Team B Win
MCH-1164,2025-06-15,Vipers,Centurions,0,3,36,5,0.5,Team B Win
MCH-1165,2025-06-15,Titans,Wizards,1,2,52,15,0.5,Team B Win
MCH-1166,2025-09-19,Thunderbolts,Strikers,3,0,39,16,0.65,Team A Win
MCH-1167,2025-04-17,Vipers,Phoenix FC,0,1,63,10,0.5,Team B Win
MCH-1168,2025-09-05,Gladiators,Ironclads,4,1,43,18,0.5,Team A Win
MCH-1169,2025-07-06,Thunderbolts,Phoenix FC,3,1,43,16,0.65,Team A Win
MCH-1170,2025-09-14,Centurions,Knights,1,2,43,5,0.5,Team B Win
MCH-1171,2025-03-27,Vipers,Thunderbolts,3,4,62,12,0.35,Team B Win
MCH-1172,2025-10-24,Ironclads,Gladiators,1,0,51,18,0.5,Team A Win
MCH-1173,2025-06-28,Gladiators,Ironclads,2,3,60,5,0.5,Team B Win
MCH-1174,2025-04-02,Wizards,Thunderbolts,2,1,58,14,0.35,Team A Win
MCH-1175,2025-01-16,Strikers,Gladiators,4,3,50,10,0.5,Team A Win
MCH-1176,2025-12-17,Strikers,Vipers,2,1,36,5,0.5,Team A Win
MCH-1177,2025-05-10,Titans,Ironclads,2,0,45,16,0.5,Team A Win
MCH-1178,2025-12-29,Thunderbolts,Titans,4,3,50,17,0.65,Team A Win
MCH-1179,2025-03-26,Titans,Strikers,2,2,36,12,0.5,Draw
MCH-1180,2025-09-02,Centurions,Vipers,3,0,36,15,0.5,Team A Win
MCH-1181,2025-10-04,Titans,Centurions,3,4,42,14,0.5,Team B Win
MCH-1182,2025-01-10,Phoenix FC,Vipers,4,2,63,7,0.5,Team A Win
MCH-1183,2025-09-20,Strikers,Vipers,0,1,44,9,0.5,Team B Win
MCH-1184,2025-05-09,Strikers,Titans,0,1,62,15,0.5,Team B Win
MCH-1185,2025-10-06,Titans,Phoenix FC,0,3,63,18,0.5,Team B Win
MCH-1186,2025-08-10,Wizards,Vipers,0,1,55,12,0.5,Team B Win
MCH-1187,2025-10-30,Wizards,Phoenix FC,3,2,40,13,0.5,Team A Win
MCH-1188,2025-10-06,Wizards,Vipers,1,0,55,6,0.5,Team A Win
MCH-1189,2025-02-12,Phoenix FC,Vipers,0,1,44,16,0.5,Team B Win
MCH-1190,2025-08-01,Gladiators,Centurions,0,2,54,11,0.5,Team B Win
MCH-1191,2025-05-09,Strikers,Titans,0,2,49,18,0.5,Team B Win
MCH-1192,2025-05-23,Wizards,Strikers,1,4,36,15,0.5,Team B Win
MCH-1193,2025-05-21,Phoenix FC,Gladiators,2,0,56,6,0.5,Team A Win
MCH-1194,2025-03-18,Titans,Vipers,0,2,50,10,0.5,Team B Win
MCH-1195,2025-07-22,Gladiators,Titans,2,3,60,15,0.5,Team B Win
MCH-1196,2025-09-10,Gladiators,Centurions,0,2,59,19,0.5,Team B Win
MCH-1197,2025-03-05,Titans,Gladiators,2,3,51,17,0.5,Team B Win
MCH-1198,2025-04-23,Wizards,Gladiators,1,1,38,14,0.5,Draw
MCH-1199,2025-02-02,Gladiators,Strikers,1,0,59,8,0.5,Team A Win
MCH-1200,2025-02-23,Knights,Vipers,0,1,39,16,0.5,Team B Win
MCH-1201,2025-05-13,Ironclads,Titans,3,1,41,13,0.5,Team A Win
MCH-1202,2025-03-13,Strikers,Vipers,2,1,42,17,0.5,Team A Win
MCH-1203,2025-08-24,Gladiators,Wizards,4,0,60,5,0.5,Team A Win
MCH-1204,2025-08-23,Ironclads,Wizards,1,3,43,19,0.5,Team B Win
MCH-1205,2025-01-07,Centurions,Knights,0,1,49,6,0.5,Team B Win
MCH-1206,2025-05-09,Knights,Vipers,2,4,45,15,0.5,Team B Win
MCH-1207,2025-04-25,Strikers,Thunderbolts,0,1,39,15,0.35,Team B Win
MCH-1208,2025-01-27,Gladiators,Titans,1,0,35,18,0.5,Team A Win
MCH-1209,2025-02-20,Ironclads,Wizards,3,0,39,6,0.5,Team A Win
MCH-1210,2025-03-04,Ironclads,Centurions,3,0,40,11,0.5,Team A Win
MCH-1211,2025-10-21,Ironclads,Titans,1,3,38,17,0.5,Team B Win
MCH-1212,2025-10-01,Knights,Thunderbolts,2,2,49,7,0.35,Draw
MCH-1213,2025-09-27,Knights,Gladiators,3,0,42,14,0.5,Team A Win
MCH-1214,2025-08-21,Centurions,Ironclads,4,3,36,15,0.5,Team A Win
MCH-1215,2025-08-02,Ironclads,Thunderbolts,4,3,61,18,0.35,Team A Win
MCH-1216,2025-06-01,Thunderbolts,Ironclads,3,2,60,5,0.65,Team A Win
MCH-1217,2025-09-13,Centurions,Wizards,2,2,48,8,0.5,Draw
MCH-1218,2025-06-30,Vipers,Centurions,1,0,42,10,0.5,Team A Win
MCH-1219,2025-11-07,Gladiators,Knights,1,2,36,15,0.5,Team B Win
MCH-1220,2025-10-26,Phoenix FC,Knights,2,3,46,19,0.5,Team B Win
MCH-1221,2025-10-24,Phoenix FC,Wizards,2,4,47,14,0.5,Team B Win
MCH-1222,2025-11-28,Phoenix FC,Gladiators,1,0,37,11,0.5,Team A Win
MCH-1223,2025-01-20,Strikers,Gladiators,1,2,47,5,0.5,Team B Win
MCH-1224,2025-01-06,Thunderbolts,Strikers,1,0,53,15,0.65,Team A Win
MCH-1225,2025-08-24,Knights,Titans,1,0,59,19,0.5,Team A Win
MCH-1226,2025-06-14,Centurions,Titans,3,0,39,10,0.5,Team A Win
MCH-1227,2025-06-13,Phoenix FC,Titans,2,1,58,5,0.5,Team A Win
MCH-1228,2025-11-27,Centurions,Ironclads,1,2,51,6,0.5,Team B Win
MCH-1229,2025-07-30,Vipers,Gladiators,0,0,46,9,0.5,Draw
MCH-1230,2025-02-13,Centurions,Gladiators,0,4,41,7,0.5,Team B Win
MCH-1231,2025-11-11,Thunderbolts,Vipers,0,1,58,12,0.65,Team B Win
MCH-1232,2025-11-20,Ironclads,Titans,2,1,52,12,0.5,Team A Win
MCH-1233,2025-11-26,Thunderbolts,Centurions,4,2,38,18,0.65,Team A Win
MCH-1234,2025-05-20,Wizards,Strikers,3,0,35,18,0.5,Team A Win
MCH-1235,2025-09-27,Thunderbolts,Centurions,2,3,41,16,0.65,Team B Win
MCH-1236,2025-05-13,Ironclads,Titans,1,4,51,15,0.5,Team B Win
MCH-1237,2025-05-16,Vipers,Phoenix FC,1,2,42,12,0.5,Team B Win
MCH-1238,2025-05-01,Titans,Ironclads,4,3,45,6,0.5,Team A Win
MCH-1239,2025-08-15,Wizards,Knights,0,1,45,13,0.5,Team B Win
MCH-1240,2025-02-12,Centurions,Titans,2,0,46,11,0.5,Team A Win
MCH-1241,2025-06-22,Thunderbolts,Strikers,0,0,48,7,0.65,Draw
MCH-1242,2025-07-12,Knights,Titans,1,0,57,8,0.5,Team A Win
MCH-1243,2025-05-19,Knights,Gladiators,3,2,38,18,0.5,Team A Win
MCH-1244,2025-09-06,Centurions,Knights,2,0,64,13,0.5,Team A Win
MCH-1245,2025-03-25,Thunderbolts,Gladiators,0,2,39,5,0.65,Team B Win
MCH-1246,2025-11-11,Phoenix FC,Centurions,1,3,63,19,0.5,Team B Win
MCH-1247,2025-06-11,Wizards,Centurions,3,4,36,19,0.5,Team B Win
MCH-1248,2025-07-12,Strikers,Gladiators,4,1,45,10,0.5,Team A Win
MCH-1249,2025-11-02,Knights,Phoenix FC,3,1,58,8,0.5,Team A Win
MCH-1250,2025-10-17,Wizards,Strikers,2,0,38,6,0.5,Team A Win
MCH-1251,2025-11-02,Strikers,Vipers,1,3,44,10,0.5,Team B Win
MCH-1252,2025-12-12,Titans,Wizards,3,1,44,5,0.5,Team A Win
MCH-1253,2025-08-09,Vipers,Wizards,2,3,40,19,0.5,Team B Win
MCH-1254,2025-01-21,Phoenix FC,Strikers,0,4,37,19,0.5,Team B Win
MCH-1255,2025-08-12,Phoenix FC,Vipers,3,0,63,17,0.5,Team A Win
MCH-1256,2025-04-23,Ironclads,Thunderbolts,3,2,46,13,0.35,Team A Win
MCH-1257,2025-10-30,Knights,Wizards,0,1,48,9,0.5,Team B Win
MCH-1258,2025-12-08,Titans,Thunderbolts,0,1,62,7,0.35,Team B Win
MCH-1259,2025-04-29,Knights,Ironclads,3,1,49,5,0.5,Team A Win
MCH-1260,2025-09-07,Gladiators,Vipers,4,3,58,13,0.5,Team A Win
MCH-1261,2025-03-27,Knights,Gladiators,1,2,40,7,0.5,Team B Win
MCH-1262,2025-07-02,Gladiators,Titans,2,1,50,15,0.5,Team A Win
MCH-1263,2025-11-26,Titans,Strikers,0,1,62,18,0.5,Team B Win
MCH-1264,2025-03-23,Gladiators,Centurions,0,1,43,19,0.5,Team B Win
MCH-1265,2025-09-20,Strikers,Knights,2,1,57,12,0.5,Team A Win
MCH-1266,2025-09-02,Strikers,Gladiators,2,1,53,5,0.5,Team A Win
MCH-1267,2025-10-25,Gladiators,Thunderbolts,0,2,52,12,0.35,Team B Win
MCH-1268,2025-08-20,Phoenix FC,Vipers,1,3,44,18,0.5,Team B Win
MCH-1269,2025-04-22,Wizards,Knights,1,0,49,13,0.5,Team A Win
MCH-1270,2025-06-17,Knights,Gladiators,3,1,46,11,0.5,Team A Win
MCH-1271,2025-09-06,Thunderbolts,Phoenix FC,1,0,37,16,0.65,Team A Win
MCH-1272,2025-01-10,Phoenix FC,Knights,1,2,48,6,0.5,Team B Win
MCH-1273,2025-07-27,Vipers,Strikers,1,3,64,12,0.5,Team B Win
MCH-1274,2025-09-12,Strikers,Knights,1,2,41,14,0.5,Team B Win
MCH-1275,2025-09-12,Ironclads,Titans,2,1,39,13,0.5,Team A Win
MCH-1276,2025-02-23,Centurions,Strikers,3,0,45,12,0.5,Team A Win
MCH-1277,2025-07-08,Vipers,Phoenix FC,2,2,42,11,0.5,Draw
MCH-1278,2025-09-14,Gladiators,Wizards,1,1,63,18,0.5,Draw
MCH-1279,2025-03-27,Thunderbolts,Titans,4,3,62,12,0.65,Team A Win
MCH-1280,2025-01-21,Wizards,Ironclads,1,0,47,8,0.5,Team A Win
MCH-1281,2025-06-07,Phoenix FC,Wizards,1,0,36,5,0.5,Team A Win
MCH-1282,2025-10-16,Knights,Centurions,2,0,43,17,0.5,Team A Win
MCH-1283,2025-08-22,Phoenix FC,Centurions,2,0,47,8,0.5,Team A Win
MCH-1284,2025-11-25,Thunderbolts,Centurions,2,0,64,14,0.65,Team A Win
MCH-1285,2025-03-12,Knights,Ironclads,3,2,43,6,0.5,Team A Win
MCH-1286,2025-11-15,Knights,Gladiators,2,1,39,19,0.5,Team A Win
MCH-1287,2025-10-14,Thunderbolts,Centurions,2,0,44,17,0.65,Team A Win
MCH-1288,2025-06-17,Centurions,Knights,1,0,37,16,0.5,Team A Win
MCH-1289,2025-07-10,Titans,Strikers,1,2,43,16,0.5,Team B Win
MCH-1290,2025-10-29,Vipers,Ironclads,2,1,54,19,0.5,Team A Win
MCH-1291,2025-12-18,Strikers,Centurions,3,1,49,17,0.5,Team A Win
MCH-1292,2025-01-17,Knights,Ironclads,3,0,45,7,0.5,Team A Win
MCH-1293,2025-07-30,Knights,Thunderbolts,3,1,44,6,0.35,Team A Win
MCH-1294,2025-09-03,Phoenix FC,Vipers,2,3,44,9,0.5,Team B Win
